shotNO,time,type,nel,B,Pech,Pnbi-tan,Pinput,Prad,Prad_over_Pinput,Wp,beta,Rax,rax_vmec,a99,D/(H+D),CIII,CIV,OV,OVI,FeXVI,Ip,Isat@7L,SDLloop_dPhi,SDLloop_dPhi_ext,SDLloop_dTheta
176744,8.0403,0,0.169918,-1.36,0.0,0.0,0.0,-3.807321,,0.000407,0.001818,3.9,3.8981,0.754302,0.116304,-0.004604,-0.006971,-0.001434,-0.000346,6.1e-05,-0.01973,0.006687,0.000331,0.00031,0.040819
176744,8.0503,0,0.167114,-1.36,0.0,0.0,0.0,-3.298455,,0.00042,0.001873,3.9,3.8981,0.75532,0.265412,0.000815,0.001503,0.000622,0.001319,-0.001188,-0.022477,0.006744,0.000331,0.00031,0.04085
176744,8.0603,0,0.16431,-1.36,0.0,0.0,0.0,-3.051301,,0.000404,0.001802,3.9,3.8981,0.756338,0.396282,-0.006953,-0.005847,-0.001834,-0.001261,-0.000773,-0.022252,0.006751,0.000331,0.00031,0.041212
176744,8.0703,0,0.166923,-1.36,0.0,0.0,0.0,-5.296093,,0.000361,0.00161,3.9,3.8981,0.755945,0.480254,-4e-05,0.001816,0.000327,2.7e-05,8.8e-05,-0.021101,0.00679,0.000331,0.00031,0.041309
176744,8.0803,0,0.18005,-1.36,0.0,0.0,0.0,-1.745868,,0.000306,0.001365,3.9,3.8981,0.752813,0.564226,-0.001328,0.003918,0.001119,0.000888,-0.000273,-0.023046,0.006751,0.000332,0.00031,0.041967
176744,8.0903,0,0.193176,-1.36,0.0,0.0,0.0,-4.735375,,0.000318,0.001417,3.9,3.8981,0.749681,0.508144,-0.001112,-0.009542,-0.001446,0.000527,0.000573,-0.024098,0.00679,0.000332,0.00031,0.042203
176744,8.1003,0,0.20592,-1.36,0.0,0.0,0.0,-3.44545,,0.000309,0.001381,3.9,3.8981,0.746633,0.41256,0.005451,0.000142,0.000219,0.001334,-0.000339,-0.024065,0.00679,0.000332,0.00031,0.042435
176744,8.1103,0,0.18077,-1.36,0.0,0.0,0.0,-4.198884,,0.000311,0.001387,3.9,3.8981,0.751981,0.315365,-0.006953,-0.004521,-0.002334,-0.000761,-0.001534,-0.024789,0.00679,0.000332,0.00031,0.042629
176744,8.1203,0,0.155621,-1.36,0.0,0.0,0.0,-6.494742,,0.000317,0.001413,3.9,3.8981,0.757328,0.214025,3.2e-05,-0.000791,-0.000146,0.0005,0.000612,-0.022816,0.00679,0.000332,0.00031,0.042801
176744,8.1303,0,0.130471,-1.36,0.0,0.0,0.0,-7.676949,,0.000274,0.001224,3.9,3.8981,0.762675,0.112685,0.000919,0.00139,0.001495,0.000473,0.000961,-0.019722,0.00679,0.000332,0.00031,0.043269
176744,8.1403,0,0.127378,-1.36,0.0,0.0,0.0,-6.25552,,0.000242,0.001081,3.9,3.8981,0.759372,0.143402,-0.003605,-0.009464,-0.001834,-0.000334,-0.000273,-0.020296,0.006687,0.000333,0.00031,0.043396
176744,8.1503,0,0.135147,-1.36,0.0,0.0,0.0,-3.104219,,0.000191,0.000853,3.9,3.8981,0.751807,0.211366,-0.000215,0.002627,0.000234,0.001722,0.000519,-0.017836,0.006665,0.000333,0.00031,0.043743
176744,8.1603,0,0.142917,-1.36,0.0,0.0,0.0,-3.2255,,0.000192,0.000858,3.9,3.8981,0.744243,0.298055,-0.006953,-0.005812,-0.001834,-0.000776,-0.002019,-0.015099,0.006687,0.000333,0.00031,0.04388
176744,8.1703,0,0.153138,-1.36,0.0,0.0,0.0,-1.537202,,0.000185,0.000823,3.9,3.8981,0.740329,0.432895,3.2e-05,0.002896,0.000312,2.7e-05,0.000534,-0.013591,0.00679,0.000333,0.00031,0.04413
176744,8.1803,0,0.168119,-1.36,0.0,0.0,0.0,-0.651081,,0.000171,0.000764,3.9,3.8981,0.743503,0.567735,0.00099,0.002592,0.000634,0.000873,-0.001534,-0.012559,0.006894,0.000333,0.00031,0.044633
176744,8.1903,0,0.183099,-1.36,0.0,0.0,0.0,-5.571357,,0.000155,0.000689,3.9,3.8981,0.746678,0.411011,-0.001288,-0.006971,-0.001446,4.2e-05,0.000534,-0.011405,0.006943,0.000333,0.00031,0.044829
176744,8.2003,0,0.197832,-1.36,0.0,0.0,0.0,-5.46712,,0.000129,0.000578,3.9,3.8981,0.749835,0.172051,-0.000215,0.001581,0.000246,0.001307,-0.001588,-0.012238,0.006943,0.000334,0.00031,0.045149
176744,8.2103,0,0.188096,-1.36,0.0,0.0,0.0,-5.517933,,0.000111,0.000496,3.9,3.8981,0.751365,0.04381,-0.006993,-0.00344,-0.001473,-0.001634,-0.001134,-0.011038,0.006943,0.000334,0.00031,0.045342
176744,8.2203,0,0.178359,-1.36,0.0,0.0,0.0,-5.686339,,0.000131,0.000585,3.9,3.8981,0.752895,0.200274,-0.001256,-0.002195,-0.000546,0.000527,0.000973,-0.008333,0.006943,0.000334,0.00031,0.045102
176744,8.2303,0,0.168623,-1.36,0.0,0.0,0.0,-6.005394,,8.1e-05,0.000363,3.9,3.8981,0.754425,0.356738,0.00103,0.001468,0.001107,0.001358,0.0001,-0.006033,0.007053,0.000334,0.00031,0.045668
176744,8.2403,0,0.161079,-1.36,0.0,0.0,0.0,-1.667043,,4e-05,0.000177,3.9,3.8981,0.755604,0.269118,3.2e-05,-0.006971,-0.001795,5.4e-05,0.000115,-0.002329,0.007053,0.000334,0.00031,0.045839
176744,8.2503,0,0.154616,-1.36,0.0,0.0,0.0,-2.26719,,5e-05,0.000223,3.9,3.8981,0.75661,0.112654,0.000919,0.001694,0.001507,0.001707,0.000519,-0.005117,0.007133,0.000334,0.00031,0.045831
176744,8.2603,0,0.148153,-1.36,0.0,0.0,0.0,-2.464962,,4.6e-05,0.000203,3.9,3.8981,0.757616,0.0,-0.003574,0.00029,-0.001488,-0.0013,-0.002034,-0.003913,0.007133,0.000335,0.00031,0.046213
176744,8.2703,0,0.146253,-1.36,0.0,0.0,0.0,-3.027174,,7.7e-05,0.000342,3.9,3.8981,0.758051,0.0,0.00103,0.000368,-0.001073,-0.001207,8.8e-05,-0.00448,0.007152,0.000335,0.00031,0.04599
176744,8.2803,0,0.153209,-1.36,0.0,0.0,0.0,-1.499871,,0.000117,0.000522,3.9,3.8981,0.757379,0.0,-0.000112,0.00247,-0.000278,0.001746,-0.000327,-0.002819,0.00717,0.000335,0.00031,0.04621
176744,8.2903,0,0.160165,-1.36,0.0,0.0,0.0,-1.856273,,7.6e-05,0.000338,3.9,3.8981,0.756706,0.27622,-0.003605,-0.010869,-0.002695,5.4e-05,-0.0012,-0.00396,0.007251,0.000335,0.00031,0.046204
176744,8.3003,0,0.167046,-1.36,0.0,0.0,0.0,-1.632898,,9.3e-05,0.000414,3.9,3.8981,0.756041,0.630348,-0.000183,0.002705,0.000634,0.001722,-0.001227,-0.00462,0.007251,0.000335,0.00031,0.046385
176744,8.3103,0,0.166492,-1.36,0.0,0.0,0.0,-3.024268,,3.5e-05,0.000158,3.9,3.8981,0.75614,0.89296,-0.005923,-0.003475,-0.001539,-0.000788,-0.002034,-0.005768,0.007251,0.000335,0.00031,0.046941
176744,8.3203,0,0.165939,-1.36,0.0,0.0,0.0,-5.406112,,7.9e-05,0.000353,3.9,3.8981,0.756239,0.920244,6.4e-05,-0.003284,-0.00268,-0.000373,7.3e-05,-0.004235,0.007251,0.000336,0.00031,0.046724
176744,8.3303,0,0.165385,-1.36,0.0,0.0,0.0,-6.528401,,5.1e-05,0.000229,3.9,3.8981,0.756337,0.947528,0.001989,0.002592,0.001119,0.000461,-0.0008,-0.003233,0.007253,0.000336,0.00031,0.047223
176744,8.3403,0,0.154249,-1.36,0.0,0.0,0.0,-5.582857,,2.5e-05,0.000113,3.9,3.8981,0.758402,0.945172,-0.002318,-0.006936,-0.001419,-0.000695,-0.000785,-0.003823,0.007301,0.000336,0.00031,0.047498
176744,8.3503,0,0.1379,-1.36,0.0,0.0,0.0,-5.000576,,-5e-06,-2.3e-05,3.9,3.8981,0.761435,0.934456,-0.000112,0.00267,0.001107,0.002619,-0.0003,-0.001445,0.007301,0.000336,0.00031,0.047762
176744,8.3603,0,0.121551,-1.36,0.0,0.0,0.0,-3.334289,,-4.3e-05,-0.000192,3.9,3.8981,0.764468,0.925706,-0.003542,-0.004564,-0.001876,-3.9e-05,-0.000273,-0.000138,0.007301,0.000336,0.00031,0.048053
176744,8.3703,0,0.119107,-1.36,0.0,0.0,0.0,-0.57923,,-4e-06,-1.8e-05,3.9,3.8981,0.765075,0.922014,0.002092,-0.00216,-0.001046,-0.001246,0.000558,-0.001,0.007324,0.000336,0.00031,0.048045
176744,8.3803,0,0.143657,-1.36,0.0,0.0,0.0,1.735103,,-1.8e-05,-8.1e-05,3.9,3.8981,0.760973,0.918322,0.00099,0.002592,0.000646,0.0005,-0.000785,0.000481,0.007419,0.000336,0.00031,0.048472
176744,8.3903,0,0.168207,-1.36,0.0,0.0,0.0,0.89379,,0.0,0.0,3.9,3.8981,0.756871,0.821052,-0.001256,-0.006936,-0.001058,0.000539,-0.0003,0.0,0.007419,0.000336,0.00031,0.048434
176744,8.4003,0,0.192496,-1.36,0.0,0.0,0.0,-2.799618,,0.0,0.0,3.9,3.8981,0.752803,0.697388,0.000847,0.002783,0.000246,0.001722,-0.000366,0.0,0.007343,0.000336,0.00031,0.048325
176744,8.4103,0,0.190999,-1.36,0.0,0.0,0.0,-4.11537,,0.0,0.0,3.9,3.8981,0.752121,0.5993,-0.005891,-0.000912,-0.001488,-0.000788,-0.002395,0.0,0.007343,0.000337,0.00031,0.048675
176744,8.4203,0,0.189503,-1.36,0.0,0.0,0.0,-6.730057,,0.0,0.0,3.9,3.8981,0.751438,0.56698,0.00103,-0.00216,-0.001073,-0.000346,0.000946,0.0,0.007343,0.000337,0.00031,0.048859
176744,8.4303,0,0.188006,-1.36,0.0,0.0,0.0,-7.8645,,0.0,0.0,3.9,3.8981,0.750755,0.53466,0.0,0.002514,-0.000239,0.001346,-0.000785,0.0,0.007419,0.000337,0.00031,0.049274
176744,8.4403,0,0.181835,-1.36,0.0,0.0,0.0,-4.695134,,0.0,0.0,3.9,3.8981,0.751618,0.629384,0.0,-0.009421,-0.001434,-0.000346,-0.000288,0.0,0.007343,0.000337,0.00031,0.049192
176744,8.4503,0,0.173362,-1.36,0.0,0.0,0.0,-3.526243,,0.0,0.0,3.9,3.8981,0.753243,0.75994,-0.000183,0.004222,0.000634,0.001346,3.4e-05,0.0,0.007385,0.000337,0.00031,0.049265
176744,8.4603,0,0.164889,-1.36,0.0,0.0,0.0,-2.34562,,0.0,0.0,3.9,3.8981,0.754868,0.823025,-0.005923,0.000142,-0.001461,-0.000412,-0.002061,0.0,0.007343,0.000337,0.00031,0.049633
176744,8.4703,0,0.158245,-1.36,0.0,0.0,0.0,-1.154432,,0.0,0.0,3.9,3.8981,0.756265,0.712613,0.0,-0.004486,-0.000212,-0.000776,-0.000785,0.0,0.007343,0.000337,0.00031,0.049606
176744,8.4803,0,0.15515,-1.36,0.0,0.0,0.0,-0.495718,,0.0,0.0,3.9,3.8981,0.75722,0.602201,-7.2e-05,-5.8e-05,-0.000627,1.5e-05,-0.000315,0.0,0.007301,0.000337,0.00031,0.050153
176744,8.4903,0,0.152056,-1.36,0.0,0.0,0.0,-3.990951,,0.0,0.0,3.9,3.8981,0.758175,0.494107,-0.002318,-0.010869,-0.001461,0.000527,-0.000824,0.0,0.007301,0.000338,0.00031,0.04987
176744,8.5003,0,0.148994,-1.36,0.0,0.0,0.0,-5.868249,,0.0,0.0,3.9,3.8981,0.759121,0.386667,-0.000112,0.002818,-0.000251,0.001346,-0.001627,0.0,0.007222,0.000338,0.00031,0.049711
176744,8.5103,0,0.149082,-1.36,0.0,0.0,0.0,-2.689978,,0.0,0.0,3.9,3.8981,0.759262,0.315125,-0.003645,0.000142,-0.001876,-0.000427,-0.002449,0.0,0.007137,0.000338,0.00031,0.049938
176744,8.5203,0,0.14917,-1.36,0.0,0.0,0.0,-5.10266,,0.0,0.0,3.9,3.8981,0.759403,0.335893,-0.001328,-0.004364,-0.001058,-0.001219,-0.000812,0.0,0.007137,0.000338,0.00031,0.049937
176744,8.5303,0,0.149257,-1.36,0.0,0.0,0.0,-3.666593,,0.0,0.0,3.9,3.8981,0.759544,0.356661,-0.001359,0.004031,0.000273,0.001373,-0.001134,0.0,0.007137,0.000338,0.00031,0.050455
176744,8.5403,0,0.151096,-1.36,0.0,0.0,0.0,-2.776064,,0.0,0.0,3.9,3.8981,0.758153,0.297052,-0.002254,-0.005812,-0.000561,0.000539,0.000907,0.0,0.006962,0.000338,0.00031,0.05076
176744,8.5503,0,0.153798,-1.36,0.0,0.0,0.0,-5.929145,,0.0,0.0,3.9,3.8981,0.756009,0.214772,0.001917,0.002861,0.000661,0.001746,-0.0021,0.0,0.006903,0.000338,0.00031,0.05113
176744,8.5603,0,0.156499,-1.36,0.0,0.0,0.0,-5.066533,,0.0,0.0,3.9,3.8981,0.753865,0.189103,-0.004572,0.001581,-0.0006,-5.1e-05,-0.002046,0.0,0.006903,0.000338,0.00031,0.051487
176744,8.5703,0,0.153942,-1.36,0.0,0.0,0.0,-3.645124,,0.0,0.0,3.9,3.8981,0.753844,0.309007,0.002164,-0.003319,-0.000561,-0.001607,-0.000315,0.0,0.006847,0.000338,0.00031,0.0514
176744,8.5803,0,0.141176,-1.36,0.0,0.0,0.0,-0.661852,,0.0,0.0,3.9,3.8981,0.757943,0.428911,0.003348,0.001503,0.000634,0.001373,-0.000758,0.0,0.006847,0.000338,0.00031,0.051895
176744,8.5903,0,0.12841,-1.36,0.0,0.0,0.0,-3.429785,,0.0,0.0,3.9,3.8981,0.762042,0.395838,3.2e-05,-0.005812,-0.001419,0.000527,0.000534,0.0,0.006847,0.000339,0.00031,0.052018
176744,8.6003,0,0.116019,-1.36,0.0,0.0,0.0,-4.240386,,0.0,0.0,3.9,3.8981,0.766037,0.319618,0.000958,0.002896,0.001119,0.001346,-0.0016,0.0,0.006903,0.000339,0.00031,0.052198
176744,8.6103,0,0.140749,-1.36,0.0,0.0,0.0,-1.95158,,0.0,0.0,3.9,3.8981,0.759729,0.298767,-0.002286,0.00267,-0.001512,-0.000439,-0.001576,0.0,0.006903,0.000339,0.00031,0.052234
176744,8.6203,0,0.165479,-1.36,0.0,0.0,0.0,-6.292515,,0.0,0.0,3.9,3.8981,0.75342,0.420291,0.001062,-0.004408,-0.001834,-0.001595,-0.0008,0.0,0.006962,0.000339,0.00031,0.051849
176744,8.6303,0,0.190209,-1.36,0.0,0.0,0.0,-5.936282,,0.0,0.0,3.9,3.8981,0.747112,0.541815,0.00099,0.002548,0.000285,0.001734,-0.000812,0.0,0.006962,0.000339,0.00031,0.052131
176744,8.6403,0,0.192927,-1.36,0.0,0.0,0.0,-4.712072,,0.0,0.0,3.9,3.8981,0.747036,0.391162,-0.001224,-0.008297,-0.0002,-0.000361,-0.001173,0.0,0.006903,0.000339,0.00031,0.052174
176744,8.6503,0,0.184802,-1.36,0.0,0.0,0.0,-5.778498,,0.0,0.0,3.9,3.8981,0.75003,0.163742,0.00202,0.004222,-0.000212,0.0009,-0.000381,0.0,0.006903,0.000339,0.00031,0.052271
176744,8.6603,0,0.176678,-1.36,0.0,0.0,0.0,-3.42404,,0.0,0.0,3.9,3.8981,0.753024,0.041094,-0.001152,0.000177,-0.000639,0.000834,-0.002919,0.0,0.006874,0.000339,0.00031,0.052819
176744,8.6703,0,0.17348,-1.36,0.0,0.0,0.0,-2.23473,,0.0,0.0,3.9,3.8981,0.754525,0.187858,0.00441,-0.003362,-0.001822,-0.001234,-0.000288,0.0,0.006874,0.00034,0.00031,0.052642
176744,8.6803,0,0.179847,-1.36,0.0,0.0,0.0,1.094044,,0.0,0.0,3.9,3.8981,0.753129,0.334622,0.00103,-1.4e-05,0.000673,0.000873,8.8e-05,0.0,0.006874,0.00034,0.00031,0.052948
176744,8.6903,0,0.186214,-1.36,0.0,0.0,0.0,-1.680616,,0.0,0.0,3.9,3.8981,0.751732,0.564434,0.0,-0.009464,-0.000173,2.7e-05,-0.000315,0.0,0.006874,0.00034,0.00031,0.052771
176744,8.7003,0,0.192298,-1.36,0.0,0.0,0.0,-2.987296,,0.0,0.0,3.9,3.8981,0.750395,0.81767,-0.000112,0.002861,0.000646,0.000888,-0.000812,0.0,0.006874,0.00034,0.00031,0.053056
176744,8.7103,0,0.170311,-1.36,0.0,0.0,0.0,-3.476068,,0.0,0.0,3.9,3.8981,0.754922,0.936884,-0.003605,0.001546,-0.001139,0.000407,-0.001107,0.0,0.006874,0.00034,0.00031,0.053407
176744,8.7203,0,0.148324,-1.36,0.0,0.0,0.0,-1.977646,,0.0,0.0,3.9,3.8981,0.759449,0.711468,3.2e-05,-0.004442,-0.00228,-0.002495,0.001861,0.0,0.006874,0.00034,0.00031,0.053213
176744,8.7303,0,0.126338,-1.36,0.0,0.0,0.0,-2.960272,,0.0,0.0,3.9,3.8981,0.763976,0.486052,0.000887,0.001546,0.001519,0.000888,0.000585,0.0,0.006874,0.00034,0.00031,0.053652
176745,3.0003,0,0.96386,-1.36,0.012353,0.0,0.012353,-3.388461,-274.303956,-0.000741,-0.003307,3.9,4.0446,0.69565,0.496378,0.00917,0.008364,0.001928,0.003654,-0.000446,0.005045,0.002359,0.000284,0.000284,0.0
176745,3.0103,0,1.084474,-1.36,0.424118,0.0,0.424118,-4.390103,-10.351145,-0.000603,-0.00269,3.9,4.013159,0.649998,0.533576,0.014013,0.007353,0.009672,0.005493,0.001315,0.010873,0.002909,0.000284,0.000284,0.00065
176745,3.0203,0,1.205088,-1.36,0.835882,0.0,0.835882,12.502948,14.957785,0.005974,0.026653,3.9,3.981717,0.604347,0.419168,0.021139,0.011396,0.022021,0.008578,0.0018,-0.042321,0.003721,0.000285,0.000284,0.003386
176745,3.0303,0,1.325702,-1.36,1.247647,0.0,1.247647,49.792601,39.909204,0.01348,0.060147,3.9,3.950276,0.558695,0.30476,0.03554,0.023802,0.033504,0.01134,0.0018,-0.282482,0.011174,0.000286,0.000284,0.007448
176745,3.0403,0,1.380693,-1.36,1.401909,0.0,1.401909,92.995797,66.335112,0.017811,0.079467,3.9,3.938451,0.543865,0.192358,0.052033,0.016487,0.069479,0.019394,0.001866,-0.487077,0.018372,0.000286,0.000284,0.017082
176745,3.0503,0,1.403361,-1.36,1.404939,0.0,1.404939,133.712446,95.173106,0.019719,0.087983,3.9,3.936289,0.544217,0.080522,0.069277,0.025508,0.078395,0.029074,0.003934,-0.601294,0.025134,0.000285,0.000284,0.025529
176745,3.0603,0,1.42603,-1.36,1.40797,0.0,1.40797,159.840194,113.525308,0.020253,0.090365,3.9,3.934127,0.544568,0.0,0.076838,0.035195,0.075573,0.034511,0.001758,-0.67927,0.025464,0.000284,0.000284,0.033394
176745,3.0703,0,1.451058,-1.36,1.409,0.0,1.409,161.962332,114.948426,0.020354,0.090814,3.9,3.9327,0.545352,0.0,0.063364,0.021813,0.094193,0.028547,0.000454,-0.739401,0.025988,0.000282,0.000284,0.040288
176745,3.0803,0,1.480664,-1.36,1.40597,0.0,1.40597,150.633652,107.138619,0.02038,0.090929,3.9,3.9327,0.546974,0.0,0.068855,0.033825,0.097134,0.033288,0.0022,-0.802517,0.026275,0.00028,0.000284,0.044638
176745,3.0903,0,1.510271,-1.36,1.402939,0.0,1.402939,148.604098,105.923391,0.02026,0.090394,3.9,3.9327,0.548597,0.0,0.063261,0.022823,0.094559,0.032873,0.002173,-0.860884,0.026479,0.000279,0.000284,0.048813
176745,3.1003,0,1.539878,-1.36,1.4,0.0,1.4,154.658619,110.470442,0.020238,0.090296,3.9,3.9327,0.55022,0.0,0.065578,0.030252,0.08042,0.032012,0.001327,-0.92712,0.026842,0.000278,0.000284,0.052706
176745,3.1103,0,1.548242,-1.36,1.4,0.0,1.4,157.957567,112.826834,0.020342,0.090763,3.9,3.934772,0.549737,0.0,0.065435,0.025195,0.084261,0.032493,0.002227,-0.984196,0.027037,0.000277,0.000284,0.055351
176745,3.1203,0,1.556607,-1.36,1.4,0.0,1.4,164.37634,117.411672,0.020578,0.091813,3.9,3.936844,0.549253,0.0,0.060911,0.025465,0.082946,0.035449,0.0031,-1.04754,0.027246,0.000276,0.000284,0.057807
176745,3.1303,0,1.564972,-1.36,1.4,0.0,1.4,158.113609,112.938292,0.020665,0.092204,3.9,3.938916,0.54877,0.0,0.064333,0.033791,0.081479,0.033638,0.003073,-1.103258,0.027288,0.000276,0.000284,0.059405
176745,3.1403,0,1.536368,-1.36,1.405727,0.0,1.405727,153.601422,109.268294,0.020773,0.092686,3.9,3.9396,0.547499,0.0,0.058665,0.021587,0.089954,0.028508,0.002212,-1.153379,0.027468,0.000276,0.000284,0.061254
176745,3.1503,0,1.489555,-1.36,1.414818,0.0,1.414818,151.936563,107.389462,0.020802,0.092812,3.9,3.9396,0.545842,0.0,0.067041,0.026982,0.071727,0.03212,0.002588,-1.206798,0.027468,0.000276,0.000284,0.062978
176745,3.1603,0,1.442742,-1.36,1.423909,0.0,1.423909,153.761057,107.985164,0.020819,0.09289,3.9,3.9396,0.544184,0.0,0.070894,0.037399,0.053827,0.035706,0.002173,-1.252667,0.027468,0.000276,0.000284,0.063719
176745,3.1703,0,1.417184,-1.36,1.427,0.0,1.427,157.091912,110.085432,0.020864,0.093091,3.9,3.938898,0.543162,0.0,0.054247,0.020486,0.074034,0.026281,0.001393,-1.297951,0.027468,0.000277,0.000284,0.064884
176745,3.1803,0,1.432885,-1.36,1.417909,0.0,1.417909,164.526857,116.034842,0.020806,0.092831,3.9,3.936832,0.543375,0.0,0.065363,0.036197,0.071966,0.028819,0.004322,-1.346411,0.027468,0.000277,0.000284,0.06523
176745,3.1903,0,1.448586,-1.36,1.408818,0.0,1.408818,167.735139,119.060885,0.020812,0.092857,3.9,3.934766,0.543587,0.0,0.058482,0.017611,0.073449,0.026281,0.001866,-1.390283,0.027454,0.000278,0.000284,0.066207
176745,3.2003,0,1.464287,-1.36,1.4,0.0,1.4,173.735951,124.097108,0.02077,0.092669,3.9,3.9327,0.5438,0.0,0.060728,0.025117,0.053105,0.028846,0.004,-1.433541,0.027454,0.000278,0.000284,0.067061
176745,3.2103,0,1.456197,-1.36,1.4,0.0,1.4,156.503201,111.788,0.020702,0.092369,3.9,3.9327,0.544148,0.0,0.058378,0.022554,0.076218,0.027127,0.003973,-1.473378,0.027454,0.000279,0.000284,0.067352
176745,3.2203,0,1.448107,-1.36,1.4,0.0,1.4,165.438318,118.170227,0.020748,0.092571,3.9,3.9327,0.544497,0.0,0.057491,0.021813,0.086701,0.028,0.003085,-1.515905,0.027454,0.000279,0.000284,0.06745
176745,3.2303,0,1.440018,-1.36,1.4,0.0,1.4,157.003582,112.145416,0.020653,0.092149,3.9,3.9327,0.544845,0.0,0.06184,0.033747,0.092294,0.027973,0.002576,-1.552902,0.027468,0.00028,0.000284,0.06711
176745,3.2403,0,1.439036,-1.36,1.401909,0.0,1.401909,144.575513,103.127595,0.020666,0.092205,3.9,3.934088,0.542994,0.0,0.052744,0.020061,0.063093,0.027166,0.001905,-1.590937,0.027556,0.000281,0.000284,0.067275
176745,3.2503,0,1.441556,-1.36,1.404939,0.0,1.404939,148.931426,106.005588,0.020638,0.09208,3.9,3.93616,0.54006,0.0,0.058593,0.02278,0.066247,0.029408,0.005219,-1.629278,0.027805,0.000282,0.000284,0.067401
176745,3.2603,0,1.444075,-1.36,1.40797,0.0,1.40797,153.449623,108.986453,0.020556,0.091718,3.9,3.938232,0.537126,0.0,0.063983,0.028578,0.070268,0.032672,0.0026,-1.664201,0.027805,0.000282,0.000284,0.067134
176745,3.2703,0,1.453524,-1.36,0.0,0.0,0.0,160.767625,,0.020472,0.091341,3.9,3.938195,0.536977,0.0,0.047078,0.016722,0.047611,0.025369,0.002588,-1.701191,0.027805,0.000283,0.000284,0.067747
176745,3.2803,0,1.476424,-1.36,0.0,0.0,0.0,166.424438,,0.020444,0.091215,3.9,3.934063,0.542231,0.0,0.058235,0.032667,0.079715,0.027504,0.002227,-1.740626,0.027866,0.000284,0.000284,0.06752
176745,3.2903,0,1.499324,-1.36,0.0,0.0,0.0,155.567335,,0.020485,0.091397,3.9,3.929932,0.547486,0.0,0.052712,0.021543,0.061451,0.024547,0.003061,-1.777374,0.027948,0.000285,0.000284,0.067422
176745,3.3003,0,1.522224,-1.36,0.0,-0.19067,-0.19067,153.258678,,0.019265,0.085954,3.9,3.9258,0.55274,0.0,0.057667,0.025577,0.082914,0.029687,0.001839,-1.809401,0.028081,0.000285,0.000284,0.069092
176745,3.3103,0,1.964907,-1.36,0.0,-6.356834,-6.356834,134.786265,,0.013182,0.058816,3.9,3.934088,0.553043,0.0,0.07168,0.038902,0.101493,0.04421,0.003073,-1.825401,0.028183,0.000283,0.000284,0.073916
176745,3.3203,0,2.407589,-1.36,0.0,-6.393292,-6.393292,159.281199,,0.012968,0.057862,3.9,3.942377,0.553347,0.0,0.217394,0.07375,0.265899,0.107271,0.002281,-1.904127,0.028438,0.000288,0.000284,0.061324
176745,3.3303,0,2.850272,-1.36,0.0,-6.35522,-6.35522,175.50205,,0.016131,0.071975,3.9,3.950665,0.55365,0.0,1.054577,0.191373,0.152886,0.045152,0.004939,-1.926567,0.028495,0.000302,0.000284,0.059904
176745,3.3403,0,3.714123,-1.36,0.0,-6.36496,-6.36496,219.720837,,0.02363,0.105431,3.9,3.954708,0.554937,0.0,1.262264,0.162709,0.159779,0.053432,0.006227,-1.937163,0.031838,0.000311,0.000284,0.060667
176745,3.3503,0,4.785414,-1.36,0.0,-6.337292,-6.337292,271.759315,,0.033759,0.150627,3.9,3.95666,0.556709,0.0,1.585423,0.200942,0.188545,0.057727,0.007085,-2.060977,0.03891,0.000325,0.000284,0.071977
176745,3.3603,0,5.856705,-1.36,0.0,-6.431259,-6.431259,319.807711,,0.045757,0.204159,3.9,3.958612,0.558481,0.0,1.662447,0.279406,0.201644,0.058108,0.006627,-2.265253,0.044159,0.000333,0.000284,0.085467
176745,3.3703,0,6.568631,-1.36,0.0,-6.639639,-6.639639,359.668189,,0.057227,0.255334,3.9,3.963239,0.559568,0.0,0.956153,0.427725,0.274568,0.049736,0.007341,-2.526296,0.054139,0.000333,0.000284,0.119135
176745,3.3803,0,6.582967,-1.36,0.0,-6.804388,-6.804388,391.92778,,0.068816,0.307041,3.9,3.973059,0.559325,0.0,0.442219,0.136555,0.594202,0.290859,0.002308,-2.830849,0.067217,0.000325,0.000284,0.145074
176745,3.3903,0,6.597303,-1.36,0.0,-6.884906,-6.884906,416.239147,,0.077815,0.347192,3.9,3.98288,0.559083,0.0,0.385031,0.122217,0.402501,0.208127,0.005758,-3.074131,0.070049,0.000318,0.000284,0.177362
176745,3.4003,0,6.611639,-1.36,0.0,-6.908694,-6.908694,432.664253,,0.082983,0.370253,3.9,3.9927,0.55884,0.0,0.309677,0.103903,0.371292,0.189201,0.004493,-3.374213,0.072911,0.000306,0.000284,0.218185
176745,3.4103,0,6.667216,-1.36,0.0,-6.929399,-6.929399,461.667609,,0.085381,0.380951,3.9,3.994081,0.55987,0.011566,0.312674,0.110937,0.405919,0.176273,0.007449,-3.66811,0.085749,0.000287,0.000284,0.250609
176745,3.4203,0,6.722794,-1.36,0.0,-6.926385,-6.926385,482.203101,,0.086184,0.384533,3.9,3.995463,0.5609,0.052874,0.301621,0.102385,0.383063,0.175613,0.005878,-3.890407,0.091897,0.000272,0.000284,0.274359
176745,3.4303,0,6.778372,-1.36,0.0,-6.945566,-6.945566,491.035426,,0.085999,0.383707,3.9,3.996844,0.56193,0.094182,0.310531,0.107363,0.36002,0.18262,0.008307,-4.099317,0.105113,0.000259,0.000284,0.290294
