# nel,B,Pinput,Prad,Prad/Pinput,beta,CIII,CIV,OV,OVI,FeXVI,SDLloop_dPhi,SDLloop_dTheta
4.787014960591778889e-01,9.553562640879033063e-01,6.509227086197265644e-01,6.304141117181478737e-01,5.089419348491750483e-01,2.044562568905449185e-01,3.843467306372627124e-01,4.325587511646183936e-01,4.573414139323869754e-01,5.148469815814866735e-01,4.786723473066053502e-01,9.122904259863919840e-01,6.315036061842542736e-01
4.758941208551272783e-01,9.553562640879033063e-01,6.509227086197265644e-01,5.506694037809304332e-01,4.706464014832151266e-01,2.124595189654718830e-01,3.451449419086559112e-01,4.244804996109079465e-01,4.349905887011635275e-01,4.041949955073848022e-01,4.753192712112270235e-01,9.105072940552436656e-01,6.370072304735708846e-01
3.154063944618407112e-01,9.553562640879033063e-01,6.509227086197265644e-01,3.199953560606761394e-01,3.598712038760275567e-01,2.226426226399476072e-01,5.108597249902235848e-02,2.879296052932156513e-01,4.921427264648457478e-01,5.675026955396298423e-01,3.884838136542331233e-01,8.724364524493271045e-01,6.861505101401804696e-01
2.888953851304045806e-01,9.553562640879033063e-01,6.509227086197265644e-01,3.086899995443412315e-01,3.544416754852661722e-01,2.118904539446526680e-01,5.242202466226830726e-02,2.785987608116482495e-01,5.058631330272542748e-01,5.715601145701317831e-01,3.447641729936641308e-01,8.696858613898661439e-01,6.878971651248166896e-01
2.629929161687124539e-01,9.553562640879033063e-01,6.509227086197265644e-01,3.068805396354967741e-01,3.535730603910641756e-01,1.998791008796559909e-01,6.946400627732307598e-02,2.859874876840888813e-01,5.227040845244581568e-01,5.848600362425040444e-01,4.124110722700284892e-01,8.673821320352328446e-01,6.887250862232945359e-01
2.361322339674223336e-01,9.553562640879033063e-01,6.509227086197265644e-01,2.832027338312445575e-01,3.422014804431758872e-01,1.865165000140626139e-01,7.433513977714256704e-02,2.757284744206626170e-01,5.040063589493681828e-01,5.827434787794869564e-01,3.853929411472422073e-01,8.648525099546808814e-01,6.903174122391140255e-01
2.097930521881631316e-01,9.553562640879033063e-01,6.509227086197265644e-01,2.747165971064127188e-01,3.381262413362557395e-01,1.701916844467344925e-01,8.719047877512986489e-02,2.905174517981222726e-01,5.188288979243566024e-01,6.009435516672689825e-01,3.877873560071563031e-01,8.622961714959458401e-01,6.923983571241496549e-01
1.855759313675874322e-01,9.553562640879033063e-01,6.509227086197265644e-01,2.707326471544036495e-01,3.362131711098659270e-01,1.514012584514624615e-01,1.046703286253215515e-01,3.076060843997759919e-01,5.166497522022172051e-01,5.995589736260855673e-01,3.459050780020144211e-01,8.597877375293703217e-01,6.927108082602473349e-01
1.605256021279802825e-01,9.553562640879033063e-01,6.509227086197265644e-01,2.663694363876124016e-01,3.341182781190090156e-01,1.311891133891732730e-01,1.149606095356194846e-01,3.103747446926626852e-01,5.290924427801761976e-01,6.100027866522605979e-01,3.954170689024251173e-01,8.570183681925533925e-01,6.909523960065572235e-01
1.345826809330098461e-01,9.553562640879033063e-01,6.509227086197265644e-01,2.627280831501598857e-01,3.323695051059680772e-01,1.075464616064087942e-01,1.285110256643037241e-01,3.120705988315033430e-01,5.252569886868057036e-01,6.153809217100835172e-01,3.932423498669205264e-01,8.548639044007693144e-01,6.889668327101259315e-01
1.074334876970010066e-01,9.553562640879033063e-01,6.509227086197265644e-01,2.537211404970157735e-01,3.280436232753378700e-01,8.182998903015115122e-02,1.457130982220056215e-01,3.289754444946035861e-01,5.262904641615568924e-01,6.201542320061601554e-01,3.590460906487629167e-01,8.528838738792641205e-01,6.846890217385047661e-01
7.923270394314874121e-02,9.553562640879033063e-01,6.509227086197265644e-01,2.469507441497197919e-01,3.247930979553788067e-01,5.253356939468833975e-02,1.446720919822145346e-01,3.228080256721401753e-01,5.417383390699291867e-01,6.305544209400443245e-01,2.955475536572339523e-01,8.516207452279258572e-01,6.810818138661673959e-01
4.840480751154774275e-01,9.553562640879033063e-01,7.077130188422129375e-01,8.367376444998630980e-01,5.435460846135734547e-01,1.991898469509912895e-01,3.785899963491282105e-01,4.517588424690824889e-01,5.905036605247512282e-01,7.237713857546245189e-01,4.883832329672828099e-01,9.123161126242613772e-01,6.126080494657200060e-01
4.881397081675984406e-01,9.553562640879033063e-01,7.077130188422129375e-01,7.961599824967058314e-01,5.240594681839479962e-01,1.997586685041753407e-01,3.997811597629489233e-01,4.675195264851237376e-01,5.859875262753216907e-01,7.324824420671675052e-01,4.838211428066538922e-01,9.129494059960758801e-01,6.160907089425159411e-01
4.870057661818406602e-01,9.553562640879033063e-01,7.077130188422129375e-01,7.876864692955838354e-01,5.199904968937484329e-01,2.017518064930210464e-01,4.035166156077266142e-01,4.624889063582924287e-01,5.807569182026577348e-01,7.217776197942402661e-01,4.828695608761139346e-01,9.137523177988977618e-01,6.193141040530585339e-01
4.832899693323859935e-01,9.553562640879033063e-01,7.077130188422129375e-01,7.840123020963718492e-01,5.182261715309801620e-01,2.044085138426962045e-01,4.220793538523702759e-01,4.589405070700673939e-01,4.925555694659601302e-01,5.938396167768036360e-01,4.864004395215074661e-01,9.138053030268382670e-01,6.251127607705504463e-01
4.795531832214832146e-01,9.553562640879033063e-01,7.077130188422129375e-01,7.590634523278145807e-01,5.062451523857363078e-01,2.097260304658938868e-01,4.635976325485599570e-01,5.012822149164317675e-01,5.631307961881697466e-01,6.678702015265277625e-01,4.848426226159793795e-01,9.149556596913537287e-01,6.306074499735898620e-01
4.779087834659258016e-01,9.553562640879033063e-01,7.077130188422129375e-01,7.359160052273543418e-01,4.951290761063943391e-01,2.169895280244449332e-01,4.134941460325735618e-01,4.410191463798701639e-01,5.118063427589512049e-01,6.101600611727090451e-01,4.791619538010523094e-01,9.152962927622509959e-01,6.334902760263454446e-01
4.803479646818834548e-01,9.553562640879033063e-01,7.077130188422129375e-01,6.917508421175799782e-01,4.739199978107744293e-01,2.233955333412815936e-01,4.361740929432461611e-01,5.061956387360161402e-01,4.885159667788462889e-01,4.709099275824687458e-01,4.700977288912124852e-01,9.121283319936703826e-01,6.389829303498245627e-01
4.827809239724129009e-01,9.553562640879033063e-01,7.077130188422129375e-01,6.184331121812398635e-01,4.387102321401063487e-01,2.338470405529887719e-01,4.292935798926780788e-01,4.917057030028322284e-01,4.921461409134175180e-01,4.547846258773847739e-01,4.507073624190769956e-01,9.105859805507039439e-01,6.441080101552303372e-01
4.852038659494939399e-01,9.553562640879033063e-01,7.077130188422129375e-01,5.983455653057502266e-01,4.290638895709555922e-01,2.492801346157296205e-01,4.245959177995846101e-01,4.287444693797908268e-01,4.378527623310570771e-01,4.212269453070138781e-01,4.459395688512374223e-01,9.140233211542212466e-01,6.495407974850226918e-01
4.953165100804083343e-01,9.553562640879033063e-01,7.077130188422129375e-01,5.636970473039975005e-01,4.124247634790506600e-01,2.669156073589369349e-01,3.925315289243004879e-01,4.537786350237602573e-01,4.496959683491392190e-01,3.380574229855991542e-01,4.460352430990333072e-01,9.160782297930125662e-01,6.574095801640458259e-01
2.649367222648451037e-01,9.553562640879033063e-01,7.077130188422129375e-01,3.000795416317255104e-01,2.858292254562017631e-01,2.435244192398070551e-01,1.085399006503132702e-01,2.885760867885535097e-01,4.989688058292824913e-01,5.629687221656290985e-01,3.733970011476548390e-01,8.696220441391702138e-01,7.083601285537373116e-01
2.357141843367172029e-01,9.553562640879033063e-01,7.077130188422129375e-01,3.048515640848925567e-01,2.881203868394135448e-01,2.265837439557809585e-01,1.258126457624336725e-01,3.106743304744951084e-01,4.928349979731678210e-01,5.802781348648808901e-01,3.289827805978304820e-01,8.664972861160815665e-01,7.099303020876754911e-01
2.068067864352474139e-01,9.553562640879033063e-01,7.077130188422129375e-01,3.094363837866852540e-01,2.903227179041882322e-01,2.073175126060515794e-01,1.421036650781946076e-01,3.303960057913948312e-01,5.245691469129551976e-01,5.751757924591778259e-01,4.003054438191560038e-01,8.627894021371833588e-01,7.110186328452190452e-01
1.774936516008465137e-01,9.553562640879033063e-01,7.077130188422129375e-01,2.922656738554238465e-01,2.820758379721848841e-01,1.847263399491518854e-01,1.537642511302012016e-01,2.976547467373602540e-01,5.154729078997692948e-01,5.921101427306073584e-01,2.659532237613158046e-01,8.594955254239313724e-01,7.105612637689128208e-01
1.469507877291572617e-01,9.553562640879033063e-01,7.077130188422129375e-01,2.889219005805814811e-01,2.804702850707437300e-01,1.585987666386999839e-01,1.695839581247982064e-01,3.230541649885640965e-01,4.963017527413760566e-01,6.007776243699004537e-01,4.167538825893392085e-01,8.570396469986354404e-01,7.080894408844367049e-01
1.168386513414211292e-01,9.553562640879033063e-01,7.077130188422129375e-01,2.779439144926850180e-01,2.751989488191822764e-01,1.287890759989482881e-01,1.832635723030997532e-01,3.264915663383918254e-01,5.441967119779153039e-01,6.160395508373660567e-01,3.747004715061246216e-01,8.553838521187482336e-01,7.052144654480440034e-01
8.900348490369858201e-02,9.553562640879033063e-01,7.077130188422129375e-01,2.701605468378412422e-01,2.714610626121300441e-01,9.788355801993409155e-02,1.927892392870629301e-01,3.421164699211381999e-01,5.280851333760536725e-01,6.196307853914116981e-01,3.932101205805547117e-01,8.541642276535481582e-01,7.015623317653087998e-01
6.005839193851403301e-02,9.553562640879033063e-01,7.077130188422129375e-01,2.588582652053619815e-01,2.660334894555904106e-01,6.516563834634203634e-02,2.016181855637140252e-01,3.506257366298335398e-01,5.357739168604351843e-01,6.242006755989623068e-01,4.024531570308905737e-01,8.532549206395465546e-01,6.972188606423992407e-01
2.991489157653837161e-02,9.553562640879033063e-01,7.077130188422129375e-01,2.562080819759588457e-01,2.647605822575447854e-01,3.320417592304270027e-02,2.102582090665963133e-01,3.481456982778428078e-01,5.590405110702556524e-01,6.409107426306058786e-01,4.146132199741514590e-01,8.527632328481034030e-01,6.927687068688230809e-01
0.000000000000000000e+00,9.553562640879033063e-01,7.077130188422129375e-01,2.415285736275020190e-01,2.577109000263568261e-01,0.000000000000000000e+00,2.264948163021461847e-01,3.706050627954370347e-01,5.819458108144748287e-01,6.488719500190374134e-01,4.054678879784396894e-01,8.524939338546495549e-01,6.872795577508963305e-01
5.343558970228257099e-01,1.000000000000000000e+00,6.927639101547304890e-01,6.205631668197502115e-01,4.567061126730256326e-01,2.642468757532422385e-01,5.181653471744402939e-01,6.037191363469570637e-01,5.304910498341954828e-01,5.593114404867276512e-01,5.735760930545168446e-01,1.014299653363210929e-01,8.981649417209011110e-01
5.666424742770679313e-01,1.000000000000000000e+00,5.705551273130409218e-01,4.468932111455629075e-01,5.120573907727268281e-01,3.504308471270819458e-01,3.001856580452759715e-01,5.096375490518642026e-01,3.913997977002777739e-01,4.063622780063615991e-01,5.662966925042993704e-01,6.570222729420072127e-02,9.559873637162379367e-01
5.975580323710303343e-01,1.000000000000000000e+00,5.692125250413937465e-01,3.529882292054591364e-01,4.684855050389015174e-01,3.854302321780310736e-01,2.770858824576790114e-01,4.332786271839206282e-01,2.610458920606403277e-01,3.365479967355766711e-01,5.413034760291020042e-01,7.045070964601674035e-02,8.716572943798739370e-01
6.117834132994268703e-01,1.000000000000000000e+00,5.692125250413937465e-01,3.280099473840609181e-01,4.564908377095460712e-01,4.028834828914418242e-01,3.007971183216996969e-01,4.747635905260778610e-01,2.923808953393621790e-01,3.287008426019758511e-01,5.415955235922300659e-01,8.340080050235343379e-02,9.012268519298738401e-01
6.181616533620666321e-01,1.000000000000000000e+00,5.692125250413937465e-01,3.094297233501792088e-01,4.475678984208869005e-01,4.182223421984887501e-01,2.718450296770633656e-01,4.290652059300550381e-01,3.149966842114704790e-01,3.393018399155645071e-01,5.313029585521756859e-01,8.382709111148978209e-02,8.867261819083986918e-01
6.244845083014418652e-01,1.000000000000000000e+00,4.475006646045560643e-01,2.532139349359813218e-01,5.587592089251605110e-01,4.344381140364138583e-01,1.815210182013501372e-01,3.687500107595879095e-01,2.903419365761618076e-01,3.102761542409573359e-01,5.282490050491603917e-01,8.701207058148252571e-02,8.738359618311601906e-01
6.276112904342414645e-01,1.000000000000000000e+00,4.475006646045560643e-01,2.377777774107823205e-01,5.513460850334730434e-01,4.403706281789580013e-01,1.505238863564202223e-01,3.217063932348499522e-01,2.295436875006352517e-01,3.020627519009028150e-01,5.291229612789880576e-01,8.369944625983194442e-02,8.649298618647385251e-01
6.246126211679419171e-01,1.000000000000000000e+00,4.475006646045560643e-01,2.270001355642335406e-01,5.461702687345270091e-01,4.407613956760902951e-01,1.479101723013697134e-01,3.367012051775187809e-01,2.365328063665604885e-01,3.307521479538910736e-01,5.345811100599181520e-01,8.149297313315528868e-02,8.401740321732394934e-01
6.216031398243075934e-01,1.000000000000000000e+00,4.475006646045560643e-01,2.129868224206659943e-01,5.394411445109774661e-01,4.395458747406248978e-01,1.574220957109601082e-01,3.265818990287936430e-01,2.783668051048915348e-01,3.463770800735215261e-01,5.261711950788927616e-01,7.749769678232931724e-02,8.386688931976045147e-01
6.185795739252561987e-01,1.000000000000000000e+00,4.475006646045560643e-01,2.082337448493720433e-01,5.371584433692684346e-01,4.386062216944887071e-01,1.510338134683284483e-01,3.208458688917984469e-01,2.399124634773474041e-01,3.309076949461116079e-01,5.241765765932109300e-01,7.795319052612637023e-02,8.491995146210549184e-01
6.460537002132415996e-01,1.000000000000000000e+00,6.189161364113933139e-01,2.969310797735876251e-01,3.851336311826873970e-01,4.892656548220354340e-01,1.272019628073998154e-01,2.121473564201303841e-01,1.051758234462250030e-01,1.934429778587780646e-01,4.980803477362290010e-01,2.701691665027983191e-02,9.536366915636425023e-01
6.453408275810157413e-01,1.000000000000000000e+00,4.494858629805607575e-01,1.657407258826108232e-01,5.144994313849056145e-01,5.428831439262900016e-01,1.467030002570420821e-01,2.520828364032768887e-01,9.032770572078652194e-02,1.768545121201881010e-01,4.899602932269069844e-01,0.000000000000000000e+00,9.588546124212203869e-01
6.446287949747628865e-01,1.000000000000000000e+00,4.475006646045560643e-01,5.381012606208462890e-02,4.630004734087975748e-01,5.539266201027660541e-01,1.277811005257872834e-01,2.231071039330779771e-01,1.212487313706605008e-01,2.156738502096758880e-01,4.684204090541729260e-01,2.715294442611471126e-02,7.163979168590430824e-01
6.423202873552442682e-01,1.000000000000000000e+00,4.475006646045560643e-01,3.198547317005367985e-02,4.525191536930743275e-01,5.559465811846032723e-01,1.238386969679141636e-01,2.222127559278482822e-01,1.106255661415664893e-01,2.028391433214873363e-01,4.911591127991978278e-01,5.114587456332486681e-02,6.099126360147002490e-01
6.392158639731493341e-01,1.000000000000000000e+00,4.475006646045560643e-01,2.215442379160520447e-02,4.477982787256827302e-01,5.572844212666304697e-01,1.255930804630437381e-01,2.328818581764362516e-01,1.204124048876288322e-01,1.974390809241015621e-01,4.723659104763403005e-01,8.554370179895443016e-02,5.001769838299814364e-01
6.360981484670578112e-01,1.000000000000000000e+00,4.475006646045560643e-01,3.291518272865623373e-02,4.529660177499204021e-01,5.593715271391005439e-01,1.093311316159947255e-01,2.145306989527376862e-01,9.559110788693803151e-02,1.904407744086888954e-01,5.007006638315383285e-01,8.987877923021070359e-02,4.595888659577592739e-01
6.324258684205170677e-01,1.000000000000000000e+00,4.475006646045560643e-01,1.392375126669564978e-02,4.438453378336811861e-01,5.613320908833903111e-01,1.135166271611028899e-01,2.085678108639378303e-01,9.728345532478943625e-02,1.943746544320277270e-01,4.848268163175718515e-01,1.054557296476965611e-01,3.767642028085588235e-01
6.276774375006450857e-01,1.000000000000000000e+00,4.475006646045560643e-01,1.769545817397205623e-02,4.456569219512974134e-01,5.635228938006200394e-01,1.103532508551730018e-01,2.092827921674504932e-01,1.070570277204418996e-01,1.864690533425084062e-01,4.918279737532214591e-01,1.049210547898895562e-01,5.336665537016574978e-01
6.228994230514470765e-01,1.000000000000000000e+00,4.475006646045560643e-01,0.000000000000000000e+00,4.371589513574405395e-01,5.659965525818320131e-01,1.125501799825300298e-01,2.164884578318798658e-01,6.062670914117929133e-02,1.670813725860746946e-01,4.862704186259927397e-01,1.083661076701343262e-01,6.131528813236692965e-01
6.181010190067646182e-01,1.000000000000000000e+00,4.475006646045560643e-01,5.305473519962022877e-05,4.371845448038768622e-01,5.685925146520653950e-01,1.096235736036565989e-01,2.107663974648305016e-01,1.214255237584402902e-01,1.583945038391101345e-01,4.975893994209671933e-01,1.203306170117186547e-01,4.851228676527463701e-01
8.522402151688714955e-01,8.862873073578202421e-01,5.375079667145661322e-01,4.037690042425013948e-01,5.288683107120982774e-01,3.681550636177577385e-01,2.550843525776940179e-01,2.459959923400764081e-01,2.525345104971088439e-02,4.049665632465959675e-02,2.174485245740994666e-01,9.003577364559678387e-01,6.498746852062433632e-01
8.275098758194523452e-01,8.862873073578202421e-01,5.379740199303799653e-01,3.918744118177402980e-01,5.226274288479948460e-01,3.769743988457556760e-01,3.524147126930579632e-01,3.927984639069591610e-01,1.391236084057452249e-01,7.648828737274326883e-02,1.361588975034768723e-01,8.898571870444920151e-01,6.513142558600775178e-01
8.019100007449677658e-01,8.862873073578202421e-01,5.389478227326204296e-01,2.701605468378412422e-01,4.630719902881164640e-01,3.727368407757160051e-01,2.894156568764794102e-01,2.088751453912939260e-01,0.000000000000000000e+00,5.438059743233303323e-03,2.492982729191367541e-01,8.934800440975554370e-01,6.500367767098274019e-01
7.849251439049480528e-01,8.862873073578202421e-01,5.390024906897008528e-01,4.108391743027036691e-01,5.305673885739943252e-01,3.828391784188627245e-01,4.160191823280365853e-01,4.481804878313905283e-01,1.996212601332708614e-01,1.028906564028022608e-01,1.453728130182276868e-01,8.918770760421030896e-01,6.619337686491583161e-01
7.675346187922644781e-01,8.862873073578202421e-01,5.387010179010959243e-01,3.159844872849374986e-01,4.853569214914829066e-01,3.820402098481018305e-01,2.978176101544466325e-01,2.496317665347835835e-01,4.890991035634550954e-02,4.379547170416797641e-02,2.852864219678615809e-01,8.982629345524910658e-01,6.566191139582646663e-01
7.497185722088450799e-01,8.862873073578202421e-01,5.369740026193771110e-01,3.874473029124809731e-01,5.216368165749751817e-01,3.906965534778386040e-01,4.057500927707549665e-01,4.360822489076346953e-01,2.324843660391384681e-01,7.384158454964362406e-02,8.265311268591246652e-02,8.889302252515121072e-01,6.720257093444033103e-01
7.453744928044487850e-01,8.862873073578202421e-01,5.408787411812477908e-01,2.123164972164292563e-01,4.331009613489185672e-01,3.857408209190466009e-01,3.302538548132606944e-01,2.234646733542532404e-01,5.078287705671102881e-02,2.294514050414320216e-02,2.583116411909304189e-01,8.919219653679246740e-01,6.644577197858927420e-01
7.478062031241305974e-01,8.862873073578202421e-01,5.403139953565161413e-01,3.611715263009268040e-01,5.052260734692906041e-01,3.958930762643279033e-01,4.405388896289079703e-01,4.545610259013007637e-01,2.027158984962752486e-01,5.586809513090118529e-02,2.341749314941791171e-01,8.894932503289738612e-01,6.742693299023536646e-01
7.502284887369008448e-01,8.862873073578202421e-01,5.407025456473608660e-01,3.398216101620155083e-01,4.945322313103461265e-01,3.978229961735865183e-01,5.450339494712524990e-01,5.408265916096429704e-01,3.598603012779870158e-01,2.122254887079144670e-01,2.567205257106203176e-01,8.936736554091175844e-01,6.709075924631340282e-01
7.507553379316020958e-01,8.862873073578202421e-01,5.411037927891140242e-01,2.821695616280318064e-01,4.663898526052248084e-01,3.990363669976837446e-01,3.378088564427271234e-01,2.448853104665399405e-01,4.501706467217569951e-02,2.214924745272539575e-02,1.814029091853034403e-01,8.953079138292128203e-01,6.697776002731565814e-01
6.681488071189396472e-01,8.862873073578202421e-01,5.428517219439438213e-01,1.691469023997455579e-01,4.101293293222009195e-01,4.186570516166440159e-01,3.449816135401336248e-01,2.994880467718123995e-01,3.038412233290053166e-01,3.014628063307571715e-01,2.211948731999716644e-01,8.898666887156294614e-01,7.144626340492061800e-01
6.674095333594549651e-01,8.862873073578202421e-01,5.443587210941537302e-01,1.744481098718466405e-01,4.109639545832887708e-01,4.175411894618493713e-01,3.534416155989958397e-01,3.185246125091993896e-01,3.828596821964564412e-01,2.835431113873920772e-01,2.062291653734336094e-01,8.942255161535848096e-01,7.169095585601814591e-01
6.666680155285826803e-01,8.862873073578202421e-01,5.449858914612660810e-01,1.855836903471718979e-01,4.155995922944980547e-01,4.239339558803404406e-01,3.423175617911488611e-01,3.216133967072615230e-01,3.858740053034552808e-01,3.142452543879747928e-01,1.916876298678211743e-01,8.979991632303323534e-01,7.214921076750442364e-01
6.705165794174512417e-01,8.862873073578202421e-01,5.455204933016075675e-01,1.492062349050842507e-01,3.975233625885817301e-01,4.207153537400448728e-01,3.425002832800491115e-01,2.952451885080550342e-01,2.706889488783742470e-01,2.123147086261594207e-01,1.536526076961244325e-01,8.918147947225019134e-01,7.244451232884224767e-01
6.743434320453014497e-01,8.862873073578202421e-01,5.446476546617936565e-01,1.696731768227335013e-01,4.083431624497624868e-01,4.187530791743254710e-01,3.383744642357597865e-01,3.060861352237547184e-01,3.066087010867686313e-01,2.650402234199845664e-01,2.189184968873828518e-01,8.947184488410035996e-01,7.265347419662178119e-01
6.781517469583575597e-01,8.862873073578202421e-01,5.452050708252110800e-01,1.555421087487421916e-01,4.009247994494887779e-01,4.256716504226770725e-01,2.374891693906864276e-01,2.312799888062847531e-01,2.585078412507856305e-01,1.926207207286445566e-01,1.261915828282285101e-01,8.948131144928339609e-01,7.396747246297054046e-01
6.730128313205112622e-01,8.862873073578202421e-01,5.460865830825339939e-01,1.487992172087943543e-01,3.966844770675437837e-01,4.169618158914780714e-01,3.280547796761518753e-01,3.023111504093710655e-01,2.684813134483129415e-01,2.258786597240577398e-01,1.861583036209456532e-01,8.923551734165331428e-01,7.331015170283270432e-01
6.535927798997420712e-01,8.862873073578202421e-01,5.478956119521563028e-01,1.456533920400920057e-01,3.931206673199814094e-01,4.129324124444408994e-01,3.139164269526875106e-01,3.019197393181429767e-01,2.724398337748925591e-01,2.167472717246733405e-01,1.919504942887032550e-01,8.893152646654636229e-01,7.367991311872815752e-01
6.454161423569775291e-01,8.862873073578202421e-01,5.464451668865807354e-01,1.309353226819721661e-01,3.876996369705881795e-01,4.126521478624812778e-01,3.096469617882723346e-01,3.006825841735254468e-01,2.597175503521313988e-01,2.168869972136117097e-01,2.973641705426155468e-02,8.917394537309986102e-01,7.389709035264968584e-01
8.236432395584012411e-01,8.862873073578202421e-01,5.281178411183067301e-01,3.350323982174561177e-01,5.065211007275370880e-01,3.701933711759516354e-01,3.097968425538210613e-01,2.427148929457402238e-01,5.040837021373134608e-02,1.504832778658204973e-02,1.888238995793636299e-01,8.471122844914507066e-01,7.002458271536710077e-01
7.983133817919869646e-01,8.862873073578202421e-01,5.271098804556463291e-01,3.526762657625618358e-01,5.161373205066619452e-01,3.699684445261284260e-01,3.936066461661335003e-01,3.619774274154848870e-01,1.725404319286257815e-01,2.010722023770195044e-02,1.922298242809894475e-01,8.446266426027912999e-01,7.098533220876143135e-01
7.720705354221775174e-01,8.862873073578202421e-01,5.266129012100038143e-01,3.172363726268725981e-01,4.996836819035145316e-01,3.680612737287553005e-01,3.825892480686322594e-01,2.946630648469392710e-01,1.049375698110613930e-01,1.254176865999419022e-01,1.974495506487631280e-01,8.553602648148059817e-01,6.976933097756111701e-01
7.576621360164224050e-01,8.862873073578202421e-01,5.283298021173590264e-01,3.225470508367656586e-01,5.002830675256699777e-01,3.692220221767570365e-01,3.566468917425172913e-01,2.721754232364189674e-01,3.957428788642991524e-02,6.461519359034695320e-02,2.409526909412650353e-01,8.540753677492358698e-01,6.998290431713970472e-01
7.677009549638849073e-01,8.862873073578202421e-01,5.286578185545827147e-01,2.787953816077031743e-01,4.789016650312762913e-01,3.686671327928613406e-01,3.468423630570656724e-01,2.732400578623030984e-01,4.109482717953771846e-02,3.030921876860337427e-02,1.714907152708150528e-01,8.511419316714932126e-01,7.000506630027789612e-01
7.776032522197571240e-01,8.862873073578202421e-01,5.285568247533467545e-01,2.882689996156442835e-01,4.835640776399556806e-01,3.704268448512508805e-01,4.064010599766305076e-01,3.871000468054066612e-01,1.581259527599130355e-01,2.369573019610227149e-02,2.545645125034222689e-01,8.440420900060883191e-01,7.076229905708802947e-01
7.873726912391549870e-01,8.862873073578202421e-01,5.287836641344265676e-01,3.054414762498472991e-01,4.915533816995930616e-01,3.712682004139785663e-01,5.007706977874092358e-01,4.243757852585752222e-01,1.995623518406824948e-01,1.704153866369237935e-01,1.661210155057047944e-01,8.520048613398012449e-01,7.048765002816349545e-01
7.695825834484675276e-01,8.862873073578202421e-01,5.288569328513339496e-01,2.527643721372009322e-01,4.661746419780194439e-01,3.759935407842264210e-01,3.806915154933035450e-01,4.399846248918507507e-01,2.116449103002131515e-01,3.832551406248363435e-02,2.117893202096489125e-01,8.419336061510653835e-01,7.094388728063303340e-01
7.513469235508205557e-01,8.862873073578202421e-01,5.306550023240990122e-01,2.821695616280318064e-01,4.782538751904168439e-01,3.759336718547922063e-01,4.137631117532458713e-01,4.862285490987858783e-01,3.404982050096804214e-01,1.550342922318936889e-01,2.428320717458554157e-01,8.461256726104389170e-01,7.124314170393382106e-01
7.326441827788567895e-01,8.862873073578202421e-01,5.309130890673465775e-01,2.443553872295897156e-01,4.598016333623374807e-01,3.803571404491454810e-01,3.405876680253542288e-01,4.462589399749775643e-01,3.742608881381462860e-01,1.484533759537731701e-01,2.257233378988340311e-01,8.461650627835910488e-01,7.124580749829581006e-01
6.803232032564250353e-01,8.862873073578202421e-01,5.366246331597410713e-01,1.630313840141143222e-01,4.142632937348296740e-01,4.091166564410528839e-01,2.640133572122398409e-01,2.599940729039824650e-01,2.199007190950513779e-01,1.801773788114171548e-01,1.983044437803701543e-01,8.474150880309552214e-01,7.624363022288142000e-01
6.766013604518079649e-01,8.862873073578202421e-01,5.362169345688847510e-01,1.275021437469412988e-01,3.976638404484090228e-01,4.095238670883879495e-01,2.607821354865940133e-01,2.744509535409516143e-01,2.220705368188680140e-01,1.694049860021340503e-01,2.752246131069694401e-01,8.485441719531359173e-01,7.663238781745889128e-01
6.728603962853665355e-01,8.862873073578202421e-01,5.358679702325733762e-01,1.199800190312366455e-01,3.944472460169538008e-01,4.090669354353686504e-01,2.642267459628694359e-01,2.740430824620588846e-01,2.237020048534448247e-01,1.779195057659559431e-01,2.244718200825602805e-01,8.448226429703231677e-01,7.660935661389652873e-01
6.701036661062924615e-01,8.862873073578202421e-01,5.366931975750599548e-01,1.284386358621086022e-01,3.975716588295913900e-01,4.077403389547071821e-01,2.593322870198662145e-01,2.714996920597044783e-01,2.316329857996536346e-01,1.607447873714689113e-01,2.439149494519531336e-01,8.433085960492208155e-01,7.684298980988311101e-01
6.692845733730408142e-01,8.862873073578202421e-01,5.387744149547948336e-01,8.694624938555731153e-02,3.752839398170346730e-01,4.069855771833330582e-01,2.300813243793421448e-01,2.569629187101450940e-01,2.408551463979899943e-01,1.594359001921805685e-01,1.422787203721219695e-01,8.404367502120237976e-01,7.742909078221761332e-01
6.684645582143022846e-01,8.862873073578202421e-01,5.376245525005387549e-01,1.357796358624612509e-01,4.000408066200183410e-01,4.068454462804175220e-01,1.941389863264477711e-01,2.438790550244296362e-01,2.585157779921311016e-01,1.510400190469094461e-01,2.835614306159361941e-01,8.384934412894657907e-01,7.808732917071550261e-01
6.676436185501459786e-01,8.862873073578202421e-01,5.385501601382325365e-01,1.015862231890971301e-01,3.825679890729754562e-01,4.056649003681538357e-01,2.034434310918705746e-01,2.552453776806299368e-01,2.541582019817352212e-01,1.424933103447694194e-01,2.106498164361420011e-01,8.338707865259995522e-01,7.801190028770104146e-01
6.684675363463761233e-01,8.862873073578202421e-01,5.381679808801795861e-01,7.457079598670712794e-02,3.700292823800391262e-01,4.035032363305940395e-01,2.039324961146373738e-01,2.468740302723949620e-01,2.127729570195365794e-01,1.364502894261443444e-01,2.336879199900275816e-01,8.310875400928963153e-01,7.801162709209896740e-01
