# nel,B,Pinput,Prad,Prad/Pinput,beta,CIII,CIV,OV,OVI,FeXVI,SDLloop_dPhi,SDLloop_dTheta
6.377530403119210378e-01,8.862873073578202421e-01,5.452050708252110800e-01,1.436180596216234395e-01,3.730901557079451258e-01,4.163271049707881755e-01,2.374891693906864276e-01,2.312799888062847531e-01,2.774642510128150219e-01,2.135397958526552564e-01,1.345130889233198124e-01,8.961260484409412364e-01,7.396747246297054046e-01
6.321901637271490904e-01,8.862873073578202421e-01,5.460865830825339939e-01,1.367799560281035276e-01,3.686528165529101009e-01,4.074755580468174543e-01,3.280547796761518753e-01,3.023111504093710655e-01,2.871827492048916186e-01,2.456798559083179789e-01,1.939087309500595602e-01,8.936645008972907700e-01,7.331015170283270432e-01
7.997467082898138679e-01,8.862873073578202421e-01,5.279182022626384141e-01,3.329471527477720350e-01,4.874488113079780138e-01,3.641884872033870346e-01,3.782418603162488457e-01,3.289242881978464705e-01,1.512047194936626537e-01,6.898279559214381962e-02,2.232985978816967032e-01,8.439961184387982929e-01,7.066257979427728042e-01
8.098074850492448240e-01,8.862873073578202421e-01,5.287242056638901122e-01,3.674105890444200884e-01,5.035701475074156885e-01,3.627601342141791863e-01,3.772376336392349039e-01,4.077793136420549969e-01,2.321952460958564002e-01,1.324907162946002970e-01,2.799859976961180941e-01,8.464015872161596565e-01,7.092571337333961612e-01
7.952475925687666480e-01,8.862873073578202421e-01,5.281178411183067301e-01,3.256428165299090627e-01,4.835927449174555193e-01,3.599461725599012452e-01,3.097968425538210613e-01,2.427148929457402238e-01,7.468488862113653592e-02,4.193603609554186207e-02,1.965489417409977957e-01,8.483552283622475265e-01,7.002458271536710077e-01
7.678280195314782786e-01,8.862873073578202421e-01,5.271098804556463291e-01,3.435358218302301259e-01,4.936557601096542847e-01,3.597175862660709766e-01,3.936066461661335003e-01,3.619774274154848870e-01,1.936946173758895551e-01,4.682488706181975324e-02,1.999224309308947900e-01,8.458659393616208000e-01,7.098533220876143135e-01
7.394201362587412563e-01,8.862873073578202421e-01,5.266129012100038143e-01,3.075955046577855678e-01,4.764376412403401595e-01,3.577793850586307167e-01,3.825892480686322594e-01,2.946630648469392710e-01,1.278200372640961868e-01,1.485956165661053152e-01,2.050924484792858715e-01,8.566153107136067479e-01,6.976933097756111701e-01
7.238230427614232854e-01,8.862873073578202421e-01,5.283298021173590264e-01,3.129811715539460582e-01,4.770648759292591135e-01,3.589590193349893044e-01,3.566468917425172913e-01,2.721754232364189674e-01,6.412778198611790437e-02,8.983684089056209743e-02,2.481812969888459453e-01,8.553285283549516560e-01,6.998290431713970472e-01
7.346900650667375077e-01,8.862873073578202421e-01,5.286578185545827147e-01,2.686117130204249137e-01,4.546900360156915788e-01,3.583951016851679716e-01,3.468423630570656724e-01,2.732400578623030984e-01,6.560944835850857082e-02,5.668397200139385639e-02,1.793808258799903799e-01,8.523907881295063049e-01,7.000506630027789612e-01
7.454093026300984137e-01,8.862873073578202421e-01,5.285568247533467545e-01,2.782191019217504224e-01,4.595690768436986873e-01,3.601834449426337681e-01,4.064010599766305076e-01,3.871000468054066612e-01,1.796486475304436281e-01,5.029277861063863320e-02,2.616634896141918354e-01,8.452805290674432204e-01,7.076229905708802947e-01
7.559847211419582491e-01,8.862873073578202421e-01,5.287836641344265676e-01,2.956340601019747938e-01,4.679295854399928012e-01,3.610384896873474192e-01,5.007706977874092358e-01,4.243757852585752222e-01,2.200257159753193914e-01,1.920808361930568253e-01,1.740622631701499445e-01,8.532549839500847000e-01,7.048765002816349545e-01
7.367269280502505291e-01,8.862873073578202421e-01,5.288569328513339496e-01,2.422131363343509591e-01,4.413716812694314373e-01,3.658407131818532942e-01,3.806915154933035450e-01,4.399846248918507507e-01,2.317993811762633083e-01,6.443082042169967494e-02,2.192956566641787175e-01,8.431689514937572572e-01,7.094388728063303340e-01
6.448296365463498381e-01,8.862873073578202421e-01,5.353133173128717948e-01,1.659368792703365958e-01,3.959029131949967084e-01,3.932456990703619981e-01,3.541596200033071962e-01,3.028547732975856999e-01,3.656582161223618788e-01,2.978305841145345578e-01,2.150557689283509877e-01,8.523150006579722771e-01,7.467911856091922207e-01
6.432974654692787952e-01,8.862873073578202421e-01,5.363219432284559440e-01,1.050608566463391291e-01,3.645365216454911073e-01,3.996038001320539879e-01,2.785679062678368401e-01,2.720484615652399851e-01,2.332495745265545928e-01,2.092409558976003892e-01,2.148680327251393241e-01,8.473788246856734929e-01,7.549500484276914225e-01
6.401036419264743982e-01,8.862873073578202421e-01,5.366246331597410713e-01,1.512130861472016641e-01,3.870483922829683343e-01,3.995027548032280551e-01,2.640133572122398409e-01,2.599940729039824650e-01,2.398441284074892543e-01,2.015147044431128132e-01,2.059392002400094457e-01,8.486584761968123392e-01,7.624363022288142000e-01
6.360747467958506318e-01,8.862873073578202421e-01,5.362169345688847510e-01,1.151821602296438651e-01,3.696776837883412603e-01,3.999165909260516960e-01,2.607821354865940133e-01,2.744509535409516143e-01,2.419584742650207065e-01,1.911043975422161978e-01,2.821268386761892621e-01,8.497892167918643658e-01,7.663238781745889128e-01
6.320251527895378585e-01,8.862873073578202421e-01,5.358679702325733762e-01,1.075538204076803561e-01,3.663116377354896924e-01,3.994522248174580126e-01,2.642267459628694359e-01,2.740430824620588846e-01,2.435482334612609767e-01,1.993327239154200070e-01,2.318573777737829023e-01,8.460622273149425165e-01,7.660935661389652873e-01
6.290409921524638959e-01,8.862873073578202421e-01,5.366931975750599548e-01,1.161318759502793785e-01,3.695812191637891653e-01,3.981040440964939142e-01,2.593322870198662145e-01,2.714996920597044783e-01,2.512764571390924129e-01,1.827352889175977158e-01,2.511153451369790846e-01,8.445459588756600855e-01,7.684298980988311101e-01
6.281543242038786223e-01,8.862873073578202421e-01,5.387744149547948336e-01,7.405360205426811393e-02,3.462579528310361643e-01,3.973370020577725592e-01,2.300813243793421448e-01,2.569629187101450940e-01,2.602628511778900533e-01,1.814703965695114718e-01,1.504470244489066744e-01,8.416698992603766083e-01,7.742909078221761332e-01
6.272666577296307500e-01,8.862873073578202421e-01,5.376245525005387549e-01,1.235765335107699980e-01,3.721650901960205093e-01,3.971945911706067367e-01,1.941389863264477711e-01,2.438790550244296362e-01,2.774719848496262076e-01,1.733567210869018105e-01,2.903842624915828896e-01,8.397237389756571080e-01,7.808732917071550261e-01
6.263779904781946462e-01,8.862873073578202421e-01,5.385501601382325365e-01,8.890029755306555481e-02,3.538804385901883065e-01,3.959948373175486980e-01,2.034434310918705746e-01,2.552453776806299368e-01,2.732258112262246907e-01,1.650972877226479785e-01,2.181670046831361010e-01,8.350943015217373588e-01,7.801190028770104146e-01
6.272698815578364728e-01,8.862873073578202421e-01,5.381679808801795861e-01,6.150340280269153692e-02,3.407591498884209313e-01,3.937980021659988061e-01,2.039324961146373738e-01,2.468740302723949620e-01,2.328985891336525782e-01,1.592573872023834713e-01,2.409857103514261301e-01,8.323069713099449096e-01,7.801162709209896740e-01
7.932939764841621111e-01,8.862873073578202421e-01,5.363192511888307257e-01,3.470077315638425697e-01,4.844354116005191724e-01,3.656825066053194240e-01,3.419831509571355510e-01,3.465170083940138923e-01,1.893132437645842492e-01,1.240291284571823915e-01,2.293981729334735320e-01,8.509837333495304801e-01,6.691708841534228513e-01
7.677740719845266293e-01,8.862873073578202421e-01,5.365896723127510093e-01,3.469447653531386178e-01,4.840821679341750228e-01,3.728303217367648914e-01,3.343934920338736960e-01,3.024293151233775623e-01,1.312876627430659138e-01,8.036977972786751856e-02,2.551792471888421066e-01,8.502935589347488943e-01,6.721136259270108493e-01
7.836760143365336662e-01,8.862873073578202421e-01,5.355010231990491310e-01,2.837815401196361886e-01,4.540756471384873039e-01,3.812067955750789716e-01,3.274245045963787848e-01,2.928778511243297356e-01,1.332310082727191647e-01,4.276719325321121090e-02,1.393089441745565260e-01,8.473425102116516339e-01,6.780819080141931021e-01
7.992647758979470884e-01,8.862873073578202421e-01,5.374717750820560136e-01,2.901690114856303460e-01,4.549000373179165058e-01,3.897385988460232431e-01,3.527504715592324480e-01,3.348194404600328689e-01,1.537901110712284192e-01,6.070945120103243831e-02,2.356059745548121365e-01,8.453235282242066440e-01,6.834670458720745190e-01
8.145499373053547432e-01,8.862873073578202421e-01,5.398478222866700538e-01,2.616011376728074600e-01,4.379205199108165414e-01,3.964721182568121671e-01,3.453499702690499551e-01,3.402171918620304769e-01,1.404662105007156159e-01,3.314055099065571497e-03,2.027036163358294507e-01,8.433960193420548812e-01,6.944555309794626652e-01
8.013910909241105385e-01,8.862873073578202421e-01,5.390651457551396408e-01,2.526218184609491102e-01,4.344000191908274355e-01,4.011333909220521354e-01,3.397707576862919465e-01,3.380779519521012189e-01,1.249401566076259185e-01,6.751636213470524339e-03,1.898255938432134027e-01,8.432393360867223020e-01,7.010972616441376593e-01
7.735162493626265290e-01,8.862873073578202421e-01,5.384633468446760052e-01,2.858392972817602740e-01,4.515758176993415196e-01,4.062702225428898029e-01,4.240057255090849964e-01,4.493942558684378419e-01,3.137043560213874094e-01,1.661062283576073551e-01,2.100455607790705503e-01,8.462930320582611188e-01,7.109387378217737474e-01
7.446193903186871799e-01,8.862873073578202421e-01,5.380649975975584365e-01,2.756550975320885555e-01,4.470027617114269991e-01,4.078542631250846595e-01,4.946861790068478593e-01,4.010788260608438849e-01,2.429578395867925122e-01,2.220771183183588571e-01,2.582931353662667462e-01,8.568466940776453544e-01,7.074870378568886009e-01
7.255495540956785616e-01,8.862873073578202421e-01,5.391277868542088125e-01,2.453101922680699931e-01,4.307027762752173583e-01,4.123408863847721761e-01,3.402895302378739495e-01,2.502866697563014275e-01,1.024795544693801741e-01,2.990782772085331942e-02,1.666583589326691150e-01,8.540661935495288404e-01,7.078856590922988357e-01
7.273077874116137265e-01,8.862873073578202421e-01,5.394554254209955602e-01,2.308186843088283757e-01,4.231322810703396775e-01,4.139907076389880425e-01,3.388573117392759126e-01,2.575485576998111092e-01,4.453442042936128775e-02,0.000000000000000000e+00,1.400348484266478177e-01,8.525142690829865533e-01,7.103721680516206227e-01
6.896305990182906021e-01,8.862873073578202421e-01,5.432000068930994408e-01,1.546981904683795428e-01,3.809615557633069804e-01,4.322643789604813103e-01,3.092881352320793753e-01,2.848408834097141407e-01,2.761987217725543342e-01,2.266678253527611986e-01,1.891463286390769882e-01,8.527697641264897488e-01,7.727294467147717283e-01
6.923587351176373472e-01,8.862873073578202421e-01,5.421235303083290491e-01,1.475828968973975919e-01,3.787152360790171368e-01,4.325429390760663351e-01,2.900311392632029528e-01,3.404215043810059349e-01,2.892025427127287163e-01,2.252670319642435803e-01,2.066724286484947770e-01,8.526958591475446436e-01,7.836326431006197524e-01
6.950759823748576816e-01,8.862873073578202421e-01,5.449036551068620060e-01,1.213711228210037352e-01,3.624225763333595585e-01,4.308754888136147043e-01,2.371324895550537271e-01,2.773449476124588697e-01,2.254978175407209573e-01,1.744346908127700768e-01,2.842084064018743916e-01,8.476570328878121341e-01,7.852129823789583130e-01
6.977853686418508117e-01,8.862873073578202421e-01,5.450459218561316543e-01,1.491386748699203291e-01,3.760150527172278490e-01,4.273638615906540927e-01,2.302174839548954965e-01,2.291700027533686290e-01,2.233326687973217206e-01,1.470870104519836907e-01,1.467330508555090285e-01,8.445859257213124138e-01,7.843763246859991600e-01
6.921835856305943446e-01,8.862873073578202421e-01,5.446411209867049186e-01,1.446901019248285070e-01,3.742918209606030944e-01,4.251710282115012118e-01,2.198797893683777094e-01,2.387727882756038866e-01,2.090386253239342462e-01,1.572040013337858699e-01,2.001175107873046644e-01,8.424321938894152595e-01,7.881851398921833063e-01
6.823907361536395433e-01,8.862873073578202421e-01,5.455035581145124546e-01,1.242516493521030330e-01,3.631380805633535602e-01,4.244318197811531856e-01,2.005014062996098856e-01,2.379118962245602154e-01,2.397907790735936961e-01,1.507840284084525084e-01,0.000000000000000000e+00,8.420516127992552224e-01,7.922345364774527887e-01
6.724762113087939808e-01,8.862873073578202421e-01,5.441558979902594295e-01,1.148712147695775121e-01,3.600910313963178733e-01,4.242048782588793143e-01,1.992643503139698291e-01,2.266511442994354475e-01,2.289240149561641013e-01,1.541258686534148215e-01,1.706437217640426329e-01,8.373920872422271344e-01,7.936369869944093214e-01
6.561220740079948266e-01,8.862873073578202421e-01,5.461112828700556143e-01,1.350228785209478255e-01,3.677532388544425546e-01,4.202753405371025819e-01,1.918305523682468650e-01,2.243333399615577983e-01,2.325722649318205937e-01,1.520399455904912767e-01,1.896104787832307847e-01,8.348241195422816396e-01,7.988359281947081669e-01
8.873581104574007616e-01,8.862873073578202421e-01,8.159189438020735263e-01,8.442561592767137135e-01,3.986446912115615415e-01,3.239617799143369448e-01,5.354658173997040027e-01,5.338631325848195441e-01,4.114576714501415045e-01,4.932002640367177948e-01,2.974404826115266687e-01,6.678938935669165300e-01,6.083857380107591251e-01
9.146693971908966825e-01,8.862873073578202421e-01,8.157720902909296745e-01,8.501600190292425419e-01,4.017448675464150298e-01,3.221961490458364885e-01,5.363863338864450769e-01,5.285249359392040214e-01,4.446666784411719697e-01,5.033853024494806538e-01,2.814176739674922878e-01,6.765485283331624800e-01,6.056717019146680148e-01
9.410659806522506665e-01,8.862873073578202421e-01,8.176500013520202614e-01,7.941901275438673080e-01,3.717782799566652363e-01,3.262148498514856332e-01,5.065392963245529678e-01,4.919320678042328199e-01,3.994010953761334970e-01,4.647080119205747595e-01,2.956289453282261448e-01,6.842490772446818692e-01,6.103136715751482644e-01
9.666071505444561174e-01,8.862873073578202421e-01,8.182888212024850283e-01,7.786107482068058694e-01,3.632991622193169068e-01,3.321234861450510500e-01,4.810476489167400671e-01,4.622830095828642794e-01,3.756752449278818462e-01,4.568740712245289437e-01,2.791632679816054008e-01,6.898638310247926508e-01,6.084465209686046316e-01
9.651154391695723200e-01,8.862873073578202421e-01,8.171529613647143808e-01,7.653751670609099111e-01,3.580894410083725887e-01,3.415418775850187494e-01,5.045606226536414329e-01,4.711719637496838420e-01,3.438608739063989672e-01,4.208356358243230400e-01,2.524263363632830437e-01,6.977067594465085065e-01,6.047580060030951499e-01
9.636219514039202627e-01,8.862873073578202421e-01,8.172896854965685520e-01,7.412964762909055594e-01,3.459957536571887649e-01,3.529182602308693628e-01,4.504270555636431528e-01,4.604727282452708570e-01,3.326996668830320414e-01,4.240684966011303292e-01,2.687393518976776141e-01,7.025763589646316643e-01,5.970022744387951663e-01
9.621245744841159242e-01,8.862873073578202421e-01,8.167701764637698147e-01,6.999692333268396904e-01,3.261333419453036342e-01,3.672814917717041050e-01,4.538730201544071141e-01,4.446869554174771588e-01,3.265947773839034673e-01,3.849257982986319382e-01,2.096707594350041282e-01,7.082405702357230659e-01,5.846167766647820674e-01
9.519598048119578548e-01,8.862873073578202421e-01,8.183500084259116569e-01,6.644843511056810481e-01,3.066712150297027373e-01,3.821865735524498930e-01,4.890823211203270127e-01,4.363754136463271482e-01,2.803356191114378948e-01,3.474335799820665871e-01,2.935276582680300672e-01,7.135775615847004261e-01,5.704912970912536796e-01
9.373027373519245975e-01,8.862873073578202421e-01,8.180167715706307963e-01,6.017513185448917223e-01,2.759803515645011807e-01,3.986071619513682496e-01,5.005123478560418171e-01,4.599407073439989446e-01,2.904658028921568436e-01,3.155144193571106648e-01,2.491897471706725486e-01,7.138839559619127861e-01,5.253393702489677075e-01
9.223668413013966783e-01,8.862873073578202421e-01,8.172411461383704001e-01,5.826300987805551612e-01,2.674266635713818951e-01,4.155357655700813169e-01,4.640972735289711770e-01,4.168764366675976607e-01,2.768525765636496994e-01,2.635285891349754550e-01,2.445129354521746734e-01,7.145767335030981382e-01,4.756887098335948472e-01
8.303657159387208830e-01,8.862873073578202421e-01,8.177741241069400591e-01,2.926238733334176612e-01,1.230838711184871759e-01,5.961222609173737474e-01,8.401599422440586551e-02,8.321317720874377155e-02,1.631778704682065317e-01,1.422944816243769672e-01,2.234638325453875973e-01,5.504087295792765566e-01,9.125419767753950584e-01
8.388780695271079724e-01,8.862873073578202421e-01,8.176247744877980228e-01,2.797027400152265475e-01,1.168587370594651453e-01,5.989139017285869393e-01,6.478718800281380030e-02,5.762767753887620970e-02,1.464166113544784764e-01,1.212124294963627946e-01,2.664149025739565024e-01,4.826301473686909205e-01,9.357989102885758692e-01
8.472994764373406040e-01,8.862873073578202421e-01,8.190527055970886483e-01,2.396484120749234614e-01,9.531420348147479071e-02,6.040815362388234355e-01,5.517405211632775419e-02,6.775859776668347045e-02,1.741123494447812670e-01,1.209838132696245960e-01,2.287341148915169597e-01,4.699190837302311685e-01,9.495183311467503273e-01
8.556306530292673296e-01,8.862873073578202421e-01,8.195478736218179128e-01,2.185428630078848633e-01,8.426718724630799517e-02,6.204924212753171187e-01,3.008187999262856849e-02,5.301821831672537400e-02,1.317558210738705160e-01,9.737908201136158404e-02,2.353243594540981309e-01,2.563952766021060370e-01,7.142444401920742258e-01
8.522404059300027201e-01,8.862873073578202421e-01,8.184649451686475397e-01,2.431540327555828385e-01,9.774766318952221589e-02,6.316259451529024904e-01,1.599028586784279060e-02,2.560953451523739766e-02,1.219624885043327778e-01,1.080760595794605372e-01,1.297787158916156036e-01,2.689203179350436734e-01,9.034682231794322060e-01
8.488342970961929579e-01,8.862873073578202421e-01,8.185113011934064264e-01,2.289982604155391677e-01,9.067953644137016767e-02,6.362806907227711584e-01,7.340316924953849131e-03,1.981919303928525444e-02,1.209875609793243934e-01,9.727151794712662891e-02,2.717732996900479314e-01,3.108900759893731269e-01,9.562821347168923847e-01
8.454134057983363482e-01,8.862873073578202421e-01,8.183292852132035833e-01,2.321341161165728362e-01,9.244800189155577552e-02,6.380624679133808375e-01,4.674187833090037714e-03,1.187417600193363398e-02,1.048037321100423469e-01,1.054271463796709885e-01,2.231641640902378709e-01,3.341820251254969953e-01,9.816971066617887764e-01
8.351858061763305363e-01,8.862873073578202421e-01,8.197541409511329702e-01,2.442989766074376012e-01,9.678389499062622914e-02,6.391428534898578873e-01,0.000000000000000000e+00,2.082867472889571303e-02,1.374116832530392074e-01,9.238098277495443433e-02,2.952034159136218694e-01,3.558269706509666896e-01,9.904646138670865074e-01
8.214127446218170148e-01,8.862873073578202421e-01,8.197261564056481653e-01,2.046095717984822426e-01,7.714957527629695555e-02,6.376542921025886157e-01,5.709114313516838735e-03,3.867559203991621786e-02,1.591702277983029212e-01,1.047982968289933314e-01,2.640390333375017828e-01,3.667257150240805785e-01,9.965671572363810071e-01
8.073947336054946300e-01,8.862873073578202421e-01,8.191152028936687923e-01,2.409467341563706899e-01,9.588200014808112570e-02,6.364941616759784981e-01,2.521937506070770496e-03,0.000000000000000000e+00,1.422028238566801495e-01,9.317328709346872628e-02,2.770336968593298810e-01,3.824301982120634769e-01,1.000000000000000000e+00
4.665312805547764397e-01,0.000000000000000000e+00,5.429437637015858131e-01,2.534397948169158088e-01,4.301974051013632838e-01,7.535065347522238444e-01,3.639409439583632944e-01,4.690788940714034627e-01,2.956521968662830790e-01,8.360469176922413759e-02,4.137013673517564438e-01,8.297056406541207796e-01,7.214435391822540122e-01
4.464328127725168960e-01,0.000000000000000000e+00,5.451163759607369208e-01,2.162685963498294228e-01,4.091962582011293703e-01,7.516593315479487281e-01,3.889292364551165671e-01,4.721837431460780277e-01,3.125081805390248491e-01,1.028074565297625309e-01,4.108723742506174004e-01,8.280298543069473105e-01,7.305246187452473228e-01
4.258105102559041066e-01,0.000000000000000000e+00,5.453523989368364022e-01,2.530779808585125190e-01,4.271567412389321028e-01,7.500633009555940367e-01,5.316200864257458747e-01,4.242896124299688765e-01,2.674489275580759218e-01,1.675245436346017858e-01,3.847468762372743267e-01,8.332609852691861274e-01,7.291301146130411137e-01
4.046320025106534546e-01,0.000000000000000000e+00,5.443600291551606851e-01,2.131116109981755213e-01,4.085313385158149124e-01,7.450075636704855953e-01,4.030650266517891156e-01,4.572180404194395864e-01,2.932538809624414267e-01,8.547973783420670379e-02,4.093428013567910195e-01,8.262569307962714937e-01,7.407484586971722074e-01
3.987433696785717130e-01,0.000000000000000000e+00,5.457678911841056246e-01,2.143393821677597455e-01,4.074666737026946262e-01,7.440983232074138698e-01,2.883765631878907332e-01,5.108484857566395476e-01,3.865987767429748256e-01,1.296926121136152688e-01,4.000375973032539445e-01,8.256167630233277599e-01,7.463896516386105962e-01
4.005678817903445266e-01,0.000000000000000000e+00,5.449271536638907731e-01,2.333724584482079201e-01,4.178967881559829123e-01,7.394669977888813639e-01,3.010464140049903814e-01,4.508941822700309743e-01,3.169158163939847506e-01,7.429515981738532560e-02,4.148613341926516984e-01,8.237148054080383197e-01,7.506050970594760896e-01
4.441566127871180436e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.015261339537014418e-01,9.999999999999998890e-01,5.887237904420581369e-01,2.724373128409436351e-01,2.228583387751251754e-01,9.802714189391170674e-02,5.235487860087784107e-02,4.465146815078175901e-01,8.321088293470135788e-01,7.210251962773952528e-01
4.731250106051593241e-01,0.000000000000000000e+00,5.375401331420565088e-01,8.137777076809604715e-02,3.513543678411237825e-01,5.332200713995323138e-01,3.888812952321928362e-01,3.280365785779506549e-01,1.842004336511923190e-01,2.197577956232555918e-01,4.676959719255550652e-01,8.367285826754977673e-01,7.067937998773320407e-01
3.206436017085708690e-01,0.000000000000000000e+00,5.484530747226994407e-01,1.498477287404249292e-01,3.723173194153577281e-01,7.066855262317925934e-01,1.680443675853516838e-01,3.380027246920911388e-01,3.488325779660024772e-01,9.612224339722841293e-02,3.976860214282497141e-01,8.214550054140297153e-01,7.693265623922356244e-01
3.174357579622500980e-01,0.000000000000000000e+00,5.498752631495087417e-01,1.641799814374399480e-01,3.777303328433895269e-01,7.043092873016866262e-01,1.906199199276916723e-01,3.799818130809941019e-01,3.266044474623385763e-01,6.344417987996231467e-02,4.196928214856904260e-01,8.228547073925625011e-01,7.771004908101253328e-01
3.142124080340701342e-01,0.000000000000000000e+00,5.510911334823562768e-01,1.599379915044072953e-01,3.741830867555244189e-01,7.042264646599842859e-01,1.322144925588719655e-01,2.681792952590953405e-01,4.180023887391336457e-01,1.592192973054424865e-01,3.966218621050465742e-01,8.195204482384812472e-01,7.842934629535200930e-01
3.109782302562912326e-01,0.000000000000000000e+00,5.512213673688635129e-01,1.717276699908143467e-01,3.798710245017756226e-01,7.040525854625608870e-01,9.949441825703186915e-02,3.068209491926999766e-01,5.172660801739017433e-01,2.699352351850897724e-01,4.421003186687686992e-01,8.233157571345048886e-01,7.934747031555848817e-01
3.049770172286888625e-01,0.000000000000000000e+00,5.506655374933678848e-01,1.311133446939231895e-01,3.604047352736635679e-01,6.961102704393766771e-01,9.692175215926956966e-02,1.825510450954683783e-01,4.302491124406534473e-01,4.005189830537148055e-01,3.818056577044064426e-01,8.189059967631744374e-01,8.033042186468685175e-01
2.975619171961897402e-01,0.000000000000000000e+00,5.487919152303740722e-01,1.697483257314485461e-01,3.817775659844579450e-01,6.891867740308386114e-01,1.270432283268793094e-01,2.235871961947571984e-01,3.968452722242831188e-01,4.148099949727293012e-01,3.938698856697937511e-01,8.180495944801549069e-01,8.070995585212455969e-01
2.900763980539183828e-01,0.000000000000000000e+00,5.517136675978062677e-01,1.524832475169910218e-01,3.697502435658375219e-01,6.838538478539842869e-01,1.175160056666783026e-01,2.065916844151448606e-01,4.021608304897437147e-01,4.069996175654106985e-01,3.969204204763447930e-01,8.174391759490287068e-01,8.081247839777166986e-01
2.804745165809136020e-01,0.000000000000000000e+00,5.511715791857956237e-01,1.626337550101282503e-01,3.754232712010256434e-01,6.799964738190211744e-01,1.034353269058208014e-01,2.033409965883218318e-01,4.093961459860512853e-01,4.209538361460791744e-01,3.672177465799472129e-01,8.184082516044073330e-01,8.094395907578877392e-01
2.667227900530884099e-01,0.000000000000000000e+00,5.520715102932711726e-01,1.452509678837566043e-01,3.657404999023861070e-01,6.756078680677923831e-01,1.173461197030676306e-01,2.157403158261901321e-01,4.313293181585312608e-01,4.067533667371345807e-01,3.623084576386407241e-01,8.171851409301487124e-01,8.120944972221831870e-01
2.527242866726980841e-01,0.000000000000000000e+00,5.514076756171990557e-01,1.473458328306126441e-01,3.675684101349331878e-01,6.726673399360353356e-01,1.432215306300405055e-01,2.376215935152036218e-01,4.619542221033990925e-01,3.474735291896036138e-01,4.080604065933782776e-01,8.189627650861879271e-01,8.111029363109093504e-01
6.005895399726065564e-01,0.000000000000000000e+00,8.175921245956059291e-01,9.924328456685657107e-01,4.700846611645574935e-01,6.167207780343244572e-01,8.707825825926567287e-01,7.419182781929871684e-01,6.615176642821051223e-01,7.281190014288067003e-01,2.687411504825112374e-01,7.615751986517531602e-01,5.895830912907947807e-01
5.150822932658395414e-01,0.000000000000000000e+00,8.153365546134102582e-01,9.884835203113243596e-01,4.708074035931396617e-01,6.354155527402690629e-01,9.055981065965029719e-01,7.808420694791999850e-01,7.060948898351011582e-01,7.563893216972441547e-01,3.570360828496439431e-01,7.614804522703875200e-01,5.867653540958035485e-01
4.191555508186349810e-01,0.000000000000000000e+00,8.130486560857069778e-01,9.999999999999998890e-01,4.792327699640218652e-01,6.563367652525521345e-01,9.768335334232861600e-01,8.196574593926972963e-01,7.235949385719765425e-01,7.963669676231774908e-01,3.251760357451096706e-01,7.625090911984380160e-01,5.840207331210003350e-01
5.599416933459265833e-01,0.000000000000000000e+00,8.173169233004973222e-01,9.626494743643746466e-01,4.556521100588643569e-01,6.797351853453375004e-01,8.519108852330437021e-01,7.314511831268065700e-01,6.631751929746010354e-01,7.208164816394516672e-01,3.560092346768894966e-01,7.639726691478569975e-01,5.836744352001541625e-01
6.793502403415238033e-01,0.000000000000000000e+00,8.189926557319884282e-01,9.234810344563347817e-01,4.342524283812069785e-01,7.052530846639772921e-01,8.228345917321336911e-01,6.952042182775994839e-01,6.386066686666319603e-01,6.736639515979978565e-01,3.140971867173382170e-01,7.658800275243806688e-01,5.837009296198749642e-01
7.830280672320620861e-01,0.000000000000000000e+00,8.200892479604373619e-01,9.108661346946881343e-01,4.266978566327588873e-01,7.321726250578060036e-01,8.183292888068229853e-01,7.132237046114981993e-01,5.972047554195878405e-01,5.867490109854219815e-01,3.287565691951354063e-01,7.681430793554726577e-01,5.822694230891138911e-01
8.611789796273187081e-01,0.000000000000000000e+00,8.203323550920229579e-01,8.371451447500122267e-01,3.898773798918271360e-01,7.604246615295963130e-01,5.995074322235136588e-01,6.116185768730251215e-01,5.201475952425101967e-01,4.931769933480458779e-01,3.000200251535767304e-01,7.724375326584704826e-01,5.805193825372839678e-01
9.261401191345152162e-01,0.000000000000000000e+00,8.213968994358270548e-01,8.698026197216002231e-01,4.047958514653923756e-01,7.889815802023613101e-01,5.966458601954499619e-01,6.188489396063473480e-01,4.637655812325425786e-01,3.852245542147902935e-01,3.179063165204615293e-01,7.764808102700215819e-01,5.835098606695265921e-01
9.861537997074306672e-01,0.000000000000000000e+00,8.228777030059495345e-01,7.978116860524913090e-01,3.673612804258580833e-01,8.179759997716191666e-01,5.112527837281974907e-01,5.775946135136134085e-01,4.673598873972460988e-01,3.862053787900586732e-01,2.798858421635989080e-01,7.817678130601148911e-01,5.799175804953551339e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.232512940963909731e-01,5.826300987805551612e-01,2.602862365083382645e-01,8.518667917075234408e-01,3.428245040099054397e-01,3.792541422552768715e-01,3.332159901267113256e-01,3.481354069046140864e-01,2.863445339813236457e-01,7.905423840936531832e-01,5.786775634112688582e-01
4.571763977212165431e-01,0.000000000000000000e+00,8.168872489531225911e-01,4.203722974491079234e-01,1.874421789425534390e-01,9.999999999999998890e-01,4.693465123962214935e-02,3.336691543381886671e-01,4.578569527837823006e-01,2.370040542581368648e-01,3.547808611886410501e-01,8.173541873655441048e-01,7.489694060508567119e-01
