# nel,B,Pinput,Prad,Prad/Pinput,beta,CIII,CIV,OV,OVI,FeXVI
4.743147352387091509e-01,8.863432556768556791e-01,8.013090190854521566e-01,3.649014288328505939e-01,2.341099045802940148e-01,3.102785696331835652e-01,7.623551510702548661e-01,7.109082260669055131e-01,7.775675234308830897e-01,8.528573643492252110e-01,3.709496122755925329e-01
4.097440710279929288e-01,8.863432556768556791e-01,8.339065189555495694e-01,8.103043523267935422e-01,4.183599817055089209e-01,9.482272015129633580e-02,8.817978148307533681e-01,7.821382314671858627e-01,6.820125679447769373e-01,8.863317766544507315e-01,3.850349310321837804e-01
4.183750498315421673e-01,8.863432556768556791e-01,8.339943719578315484e-01,8.154760649644712256e-01,4.208240188834914686e-01,1.359657945828954828e-01,8.751527512403415310e-01,7.931875815691233900e-01,6.774395966650984535e-01,8.770184978395145770e-01,4.024529513899877120e-01
4.469225562380991779e-01,8.863432556768556791e-01,8.341971016496503299e-01,8.227871575811935845e-01,4.242207804300962559e-01,1.737843265545332416e-01,8.542851966277913434e-01,7.836428461689068925e-01,6.787627256153778710e-01,8.678148143512589563e-01,3.987348644903196959e-01
4.841505528322782581e-01,8.863432556768556791e-01,8.330200577374073934e-01,8.296199868689714263e-01,4.289229282202546290e-01,2.056045392055906307e-01,8.376114917303015828e-01,7.670112766310108743e-01,6.704627169466481629e-01,8.496429542624335252e-01,4.139813491546472379e-01
5.195969743601513979e-01,8.863432556768556791e-01,8.365005270104886037e-01,8.019589648937942572e-01,4.113226061941557266e-01,2.333112508966738163e-01,8.288826925434165105e-01,7.595454955468794456e-01,6.468176885914136420e-01,8.372580412025907304e-01,4.082031184496267562e-01
5.478710968841002948e-01,8.863432556768556791e-01,8.369620049982365861e-01,8.712500937189446848e-01,4.451423736928053487e-01,2.486522287750191351e-01,8.642144846257771018e-01,8.126749062798228618e-01,6.471887200766619497e-01,7.550918920008521384e-01,4.019073086054769650e-01
5.641174672060111916e-01,8.863432556768556791e-01,8.368826115139585964e-01,8.356529193702207925e-01,4.275918279103038122e-01,2.639292274958797702e-01,8.432069178480040561e-01,7.779520237789352421e-01,6.491646614424522177e-01,7.756803433309311657e-01,4.052461534059406123e-01
5.800151925464029912e-01,8.863432556768556791e-01,8.369193920036654966e-01,8.577850535714459657e-01,4.385182531573142972e-01,2.839104042816669171e-01,9.204786075216269126e-01,9.180678436624786221e-01,7.545963110308242516e-01,8.718747713053551784e-01,3.851525131651740708e-01
5.955789228217047704e-01,8.863432556768556791e-01,8.362747856041623518e-01,8.021512416904800213e-01,4.116702846056776166e-01,2.867804213666421687e-01,8.768778556555985038e-01,8.275404609177094972e-01,6.721546068668855511e-01,8.033896654588033037e-01,3.844443269202918456e-01
6.135459545620711719e-01,8.863432556768556791e-01,8.392732324910673336e-01,8.265676914538728770e-01,4.204155273571774099e-01,2.961711622472945615e-01,8.321487255873845079e-01,7.940949878546950114e-01,6.395584133092728774e-01,7.249043863718342973e-01,3.459544667074957447e-01
5.534159528301065833e-01,8.863432556768556791e-01,8.404161108254565304e-01,4.608073387144466793e-01,2.378880181982024333e-01,3.843932228598665457e-01,9.137441917517480361e-01,8.169941783491523335e-01,7.502359378470476736e-01,8.944166178536667733e-01,3.532752943262446044e-01
5.537902312012106254e-01,8.863432556768556791e-01,8.407592176860272382e-01,4.549321771846898121e-01,2.345920851554046394e-01,3.922370192885726858e-01,8.844605400170143517e-01,8.034833607456820515e-01,7.743651113853756707e-01,8.813418940969387494e-01,3.258511076151927588e-01
5.436055093947507189e-01,8.863432556768556791e-01,8.397813333098396171e-01,4.204287625601527134e-01,2.185880593979869224e-01,3.863049552850760238e-01,8.932255689294270606e-01,8.102540928893315897e-01,7.668601886534716083e-01,8.660999940161824284e-01,3.717114703028753242e-01
5.277020580386773130e-01,8.863432556768556791e-01,8.379340286792384962e-01,4.044307598769309453e-01,2.127266529588297539e-01,3.812588074096971980e-01,9.113192404885821496e-01,8.135926331628807739e-01,7.420397806670003815e-01,8.626549221371144771e-01,3.244435854910495687e-01
5.114497077410440351e-01,8.863432556768556791e-01,8.411238047515916527e-01,3.946463931512554368e-01,2.043110140156458865e-01,3.859902077218781979e-01,8.992169446556311785e-01,8.180020496059676738e-01,7.285034548345752370e-01,8.414588039340100689e-01,3.695982909551356332e-01
4.936892066984241989e-01,8.863432556768556791e-01,8.407620992664108783e-01,4.211059750508504562e-01,2.178260656960880892e-01,3.909131750376073633e-01,8.154907892160512262e-01,7.162437164933588285e-01,7.470134869650764120e-01,8.240771463340632597e-01,2.724551053534708389e-01
4.731063091740689286e-01,8.863432556768556791e-01,8.404432277365998516e-01,4.075457976692059558e-01,2.114631441824070257e-01,3.775808026645075532e-01,8.144370872786927951e-01,7.268642114183626601e-01,7.973128063677077382e-01,8.563804722782355494e-01,4.017760057498118709e-01
4.519351717393222945e-01,8.863432556768556791e-01,8.382945269381895104e-01,4.032154562465896097e-01,2.117212413061265175e-01,3.672912347867081095e-01,8.068071343279632490e-01,7.384166316285802889e-01,8.086372428395710577e-01,8.627355251343715725e-01,3.595508032767293916e-01
4.301411800333625468e-01,8.863432556768556791e-01,8.369269810644113239e-01,3.693624859362955037e-01,1.964749753100831775e-01,3.590047814045043140e-01,7.957386165605229156e-01,7.335588368939569559e-01,8.094998310696093213e-01,8.679227257176904686e-01,3.933661833420121212e-01
4.144208224680243635e-01,8.863432556768556791e-01,7.955604450390083571e-01,3.617055789359964191e-01,2.389577319576279280e-01,3.474921251963738467e-01,7.940568274456367703e-01,7.300970804264687031e-01,8.165441430521731547e-01,8.767126450763854661e-01,3.400147503196766507e-01
2.856918168386425316e-01,8.863432556768556791e-01,7.871944906173520273e-01,7.720757153999250333e-01,4.516713998593989698e-01,3.484390196595299471e-05,9.844447920064918200e-01,8.767377032886153332e-01,7.341700593713311740e-01,8.568074269451126934e-01,3.333604602454650623e-01
3.262249126271632438e-01,8.863432556768556791e-01,7.905750644301785535e-01,7.743167672234561039e-01,4.489999129280772272e-01,2.277087400580257714e-02,9.677130372354629806e-01,8.490658625964911943e-01,6.978563719539484511e-01,8.507089114055179646e-01,3.589183627333691895e-01
3.698120747521980167e-01,8.863432556768556791e-01,8.371172282903084350e-01,7.673349806971824227e-01,3.934747695821779745e-01,4.917576345056073883e-02,9.204475639423916888e-01,8.701790514386614772e-01,7.074877689402383485e-01,8.075413488739717760e-01,3.619276799277667545e-01
4.109766698511577721e-01,8.863432556768556791e-01,8.379875494893163079e-01,7.886556506715765025e-01,4.030665339362329846e-01,8.774897912604007200e-02,9.149879768906583610e-01,8.382963792193163233e-01,6.892874641121891077e-01,8.084021340800471300e-01,3.432009031195031312e-01
4.499758531697612973e-01,8.863432556768556791e-01,8.378479098413298409e-01,8.067494998671683737e-01,4.121891024348958710e-01,1.223542627496796431e-01,9.241836727650037941e-01,8.089390574118617838e-01,6.644492704362284785e-01,8.039985774972304711e-01,3.328445653952826211e-01
4.654333787671474099e-01,8.863432556768556791e-01,8.363590199828269123e-01,7.874122908776071128e-01,4.042720332866253097e-01,1.561203871279158717e-01,9.265315821168336186e-01,8.020362717926468044e-01,6.650168864003451752e-01,7.914898767005995595e-01,3.709850275280728304e-01
4.805768698252588234e-01,8.863432556768556791e-01,8.387282916344844796e-01,7.681779729963597037e-01,3.920904555771934641e-01,1.912954483920242810e-01,9.152984043274443593e-01,7.899382627073312513e-01,6.393575043813620740e-01,7.797296658588388496e-01,3.661594497406133186e-01
4.954151383895617489e-01,8.863432556768556791e-01,8.402949200529103990e-01,7.628664102453047713e-01,3.877061111203913835e-01,2.190261394946790841e-01,9.233344479880829514e-01,7.903046237401814000e-01,6.230053150764565117e-01,7.595795409662974285e-01,3.911063083162762410e-01
4.977473416775928250e-01,8.863432556768556791e-01,8.403035781688064088e-01,7.877397133435449783e-01,4.000214425551107955e-01,2.439341583485140630e-01,9.184234152873931301e-01,7.961750138664542842e-01,6.334411613444136391e-01,7.501729903563063573e-01,3.796042868526590119e-01
4.937191271972192208e-01,8.863432556768556791e-01,8.393450440805796386e-01,7.881324103892803912e-01,4.012881064186850644e-01,2.631003297292826559e-01,9.181933728025357677e-01,8.037688859056197899e-01,6.320085312223499008e-01,7.394617925359533439e-01,3.899203587343040844e-01
5.034259723090439564e-01,8.863432556768556791e-01,8.408986542735088499e-01,4.989022668979935515e-01,2.562246710383993542e-01,3.356159033954463355e-01,8.632270287332368675e-01,7.837391932998478694e-01,7.500863153449067733e-01,8.650707987535646293e-01,2.994615019326426486e-01
5.060881500710980863e-01,8.863432556768556791e-01,8.428668486778925217e-01,5.072430264270875178e-01,2.581570937636940566e-01,3.350493964214245057e-01,9.124897122956888706e-01,8.125574176083416589e-01,7.734783913477734085e-01,9.018731369883230542e-01,3.641226596115032521e-01
5.029939638771401267e-01,8.863432556768556791e-01,8.432797371534659359e-01,5.201239530988697179e-01,2.640772475437213607e-01,3.327172743818378464e-01,9.741322938623091510e-01,9.446933869898908043e-01,9.270065109725537100e-01,1.000000000000000000e+00,3.178445475103999218e-01
4.998868003265160009e-01,8.863432556768556791e-01,8.438512334435590567e-01,4.218388546096106251e-01,2.147342830044154938e-01,3.362676772029313810e-01,9.643452899730795558e-01,9.011991022171146337e-01,8.415150679248790677e-01,9.341819848310370933e-01,3.531130460451196162e-01
4.967665501036657716e-01,8.863432556768556791e-01,8.425089695542613555e-01,4.650482335159775715e-01,2.376480190600275266e-01,3.335489229227271979e-01,9.562936599106568458e-01,8.526525559085798012e-01,7.584100012161123505e-01,8.886238337552754274e-01,3.223837984938665580e-01
4.877353576784038136e-01,8.863432556768556791e-01,8.415287630598733415e-01,4.125914985939218571e-01,2.127501695392263192e-01,3.410153874284735931e-01,9.637097615589695909e-01,8.538341334112046210e-01,7.561638410285366207e-01,8.820699466730171912e-01,3.622669845969364033e-01
4.785908022016467367e-01,8.863432556768556791e-01,8.431311173537355819e-01,4.310721737785546681e-01,2.201154755432864762e-01,3.491967075207157434e-01,8.963769127282400495e-01,8.184974217970306665e-01,7.515838179324637602e-01,8.476153354302112808e-01,2.942237083355158100e-01
4.693338914726841171e-01,8.863432556768556791e-01,8.435516340916190403e-01,3.921779380733944054e-01,2.003702282022522541e-01,3.401321955668840102e-01,8.558843131467814835e-01,7.931446280849177022e-01,7.770755888217134588e-01,8.432537393372669943e-01,3.862167059266210511e-01
4.573934628413350856e-01,8.863432556768556791e-01,7.996951257486825115e-01,4.022300309467006230e-01,2.544133512072569436e-01,3.379746078867349457e-01,8.359485852432491093e-01,7.460986093928377860e-01,7.896822407986373582e-01,8.524802891222764689e-01,2.883391534832737690e-01
4.439126264642763164e-01,8.863432556768556791e-01,7.986284872201248053e-01,4.127628468601309830e-01,2.608262705358827538e-01,3.180761651392194356e-01,8.312358682647019714e-01,7.645668534634306734e-01,7.746639168225870620e-01,8.426439039983895096e-01,3.727859574098248974e-01
4.630749899801027691e-01,8.863432556768556791e-01,8.475133236005881754e-01,8.095758667203043490e-01,4.027771642354775472e-01,2.142788700022875137e-01,9.580223285915639986e-01,8.374525529712868455e-01,6.698712218119802220e-01,8.204123398030290781e-01,3.669495982045849480e-01
5.177237978875834923e-01,8.863432556768556791e-01,8.483746806703205134e-01,8.135570737680557496e-01,4.037863747633865241e-01,2.309357502107688420e-01,9.196780683948144741e-01,8.020744515512985284e-01,6.409465027408005611e-01,7.891610814042269162e-01,3.634469820976744536e-01
5.686185379096935222e-01,8.863432556768556791e-01,8.476028944766784701e-01,8.063038216501120514e-01,4.010557285154674467e-01,2.486214824390948763e-01,9.022729571962484485e-01,7.766906508216619986e-01,6.156205513644162908e-01,7.664582414845353409e-01,3.690442621745730900e-01
6.162405104972508152e-01,8.863432556768556791e-01,8.471039976672281036e-01,8.003545207933631112e-01,3.986657466183285980e-01,2.666908307102332509e-01,9.396353752683030969e-01,9.319982423698521812e-01,8.684482131530123494e-01,9.205727251935388322e-01,3.758969007282091379e-01
6.266139556156622437e-01,8.863432556768556791e-01,8.504996894285479225e-01,7.888844405818506988e-01,3.891832078344611978e-01,2.673763734850352902e-01,9.023261690553051606e-01,8.559341084163661906e-01,7.626669600183094699e-01,8.469684390466594159e-01,3.483949659271806665e-01
6.368441525729435781e-01,8.863432556768556791e-01,8.512145080547148801e-01,8.002581325424922287e-01,3.940192062582115184e-01,2.772251300926158457e-01,8.885126571402778284e-01,7.723311171290970778e-01,6.096050951641085458e-01,7.693459802915819656e-01,3.908515889199730697e-01
6.469350038035142081e-01,8.863432556768556791e-01,8.511276846117248329e-01,7.882632585592594943e-01,3.881731318404056941e-01,2.919240344082844052e-01,9.187563864643140121e-01,8.743122067855403357e-01,8.065777249511838498e-01,9.483151441457887687e-01,3.170363099899516923e-01
6.502365163829457728e-01,8.863432556768556791e-01,8.501000271650740459e-01,7.835366414770894572e-01,3.869794964333513887e-01,2.905767040652330602e-01,8.891251908695785300e-01,8.073021277194833978e-01,7.162882278584412621e-01,8.732028942544918237e-01,3.332051470432686457e-01
6.500851145623018912e-01,8.863432556768556791e-01,8.492705289676014679e-01,7.711033916673348809e-01,3.817474445482518242e-01,3.053910985762534613e-01,8.762435066172989950e-01,7.508112073591887148e-01,5.836317078065580422e-01,7.373751786346419701e-01,3.337904320044223772e-01
6.499336817941265831e-01,8.863432556768556791e-01,8.513230018525492770e-01,7.572386957519054995e-01,3.725805941306523650e-01,3.211888207990452049e-01,9.161423111296830291e-01,8.609408595796808061e-01,6.851019417872424855e-01,7.584430746168870918e-01,3.678965380306349342e-01
5.183625841350925079e-01,8.863432556768556791e-01,8.518348940562863181e-01,4.588368604752650626e-01,2.241367585091633141e-01,3.500251482710485806e-01,9.323048067606611866e-01,8.364430114026216723e-01,7.359778106763906758e-01,8.620582082558049253e-01,9.523261542873862062e-03
4.967833107676054016e-01,8.863432556768556791e-01,8.505203278314283910e-01,4.411669140432459280e-01,2.168518858506939262e-01,3.569126455788569352e-01,9.425006243353473145e-01,8.423835074605390272e-01,7.449757188193161239e-01,8.767664818583673636e-01,3.096304113001251412e-01
4.516422968400645166e-01,8.863432556768556791e-01,8.481819211425023486e-01,4.047197950738250505e-01,2.014057930228626558e-01,3.657102061343221466e-01,9.491631617361054873e-01,8.524188640729617461e-01,7.606724264151938364e-01,8.536641755764624584e-01,3.048097714909662193e-01
4.515195715845836677e-01,8.863432556768556791e-01,8.507996425616681790e-01,3.892274606962723427e-01,1.908006971230397086e-01,3.518595638709316464e-01,8.613788740937089461e-01,7.870474189016802846e-01,7.801918076520057976e-01,8.392075378891316051e-01,3.112810203834620593e-01
4.360509237967048479e-01,8.863432556768556791e-01,8.495319885608730859e-01,4.046619979528677247e-01,1.998680422979084437e-01,3.377922468561035396e-01,8.506776199113368353e-01,7.844023656620228158e-01,7.902089456688433655e-01,8.462137259005834133e-01,2.644657073827096916e-01
3.873697966421284500e-01,8.863432556768556791e-01,8.070889898551931729e-01,3.816148320961040841e-01,2.359261575667344069e-01,3.100571931901658917e-01,8.392850952009748289e-01,7.704077491718487325e-01,8.119218188702294059e-01,8.690246712372406979e-01,3.000245846089839574e-01
4.457324212962939791e-01,8.863432556768556791e-01,8.455835710301120578e-01,8.984550650890353873e-01,4.489789066251870797e-01,8.314924911510712668e-02,9.200296722454454068e-01,8.189114529530950870e-01,6.620811660312793112e-01,9.055052719924729931e-01,3.568343368031107188e-01
4.475736296875141296e-01,8.863432556768556791e-01,8.472032797578780139e-01,8.885788044683191611e-01,4.422738280374590158e-01,1.141741785577535806e-01,9.124177100012224040e-01,8.118146369164664922e-01,6.873034788544387652e-01,9.065638304608272247e-01,3.835015097117895344e-01
4.494082882237382393e-01,8.863432556768556791e-01,8.484229915338300509e-01,8.627818434457682484e-01,4.281258302917062553e-01,1.520158806201334922e-01,8.785317027841839099e-01,7.733021828021756638e-01,6.931437130983996164e-01,8.766184090630118053e-01,3.785932766384287884e-01
5.005670856867177054e-01,8.863432556768556791e-01,8.481611203997954096e-01,8.636013013801628890e-01,4.288244529828315055e-01,1.908751114974654994e-01,8.660429388410919582e-01,7.761416575824728881e-01,6.573388539747561099e-01,8.588616824156536378e-01,3.664682064363973257e-01
5.484184219270080707e-01,8.863432556768556791e-01,8.492761300745550468e-01,9.129352536322310474e-01,4.520240265411457070e-01,2.136113226551354938e-01,8.712720561776174932e-01,7.853070753699531448e-01,6.446536792010635342e-01,8.160886228250545660e-01,3.546974994835377926e-01
5.933672779676952835e-01,8.863432556768556791e-01,8.488086362006803665e-01,8.791560890109055837e-01,4.358083066768556058e-01,2.275183535583963357e-01,8.540916111355407736e-01,8.231766843095964514e-01,6.575258429416850348e-01,7.812561075584154580e-01,3.665239999400197179e-01
6.176466116391985395e-01,8.863432556768556791e-01,8.505487730206411356e-01,8.333012960523727974e-01,4.111384899237921497e-01,2.428142050385251327e-01,8.385322290096550724e-01,8.506348632197279214e-01,6.951132725925293077e-01,8.002913312513426636e-01,3.227699105766301813e-01
6.323649748825526107e-01,8.863432556768556791e-01,8.524966614899698314e-01,7.977794366837094309e-01,3.913569748658950465e-01,2.572620514313327389e-01,8.837621440282088514e-01,8.042632517367140910e-01,6.223800263242365016e-01,7.834436215550810712e-01,3.375745176736378861e-01
6.467950930923715980e-01,8.863432556768556791e-01,8.518493321332329948e-01,8.854997087735627659e-01,4.355505020792329041e-01,2.842147472978726608e-01,8.690612078317896394e-01,8.268579771193409478e-01,7.130725914695036360e-01,8.501939116350469838e-01,3.607957870687215074e-01
6.584085297161677008e-01,8.863432556768556791e-01,8.515254181488913776e-01,6.497420033724570221e-01,3.190853249885725607e-01,3.010370300785035758e-01,8.808795826674093998e-01,9.104990720649198677e-01,8.215752423260253012e-01,8.864084127322631179e-01,3.758650226883376577e-01
5.500077146836148678e-01,8.863432556768556791e-01,8.510631072128824748e-01,4.949203720068916512e-01,2.428804975910088815e-01,3.799214388490159688e-01,8.817744485849297043e-01,7.799431425257259409e-01,7.460270219304520056e-01,8.783140275438677813e-01,3.434959064198360723e-01
5.344107461934541892e-01,8.863432556768556791e-01,8.524584265446955023e-01,4.755871634054651409e-01,2.317398783444665766e-01,3.812931433241331103e-01,8.568541639332263316e-01,7.489442542326729679e-01,7.477767801935489844e-01,8.443370344099894176e-01,3.844047705626376654e-01
5.184783391129621499e-01,8.863432556768556791e-01,8.529235626270017523e-01,4.943134631499293552e-01,2.404991027377795243e-01,3.678125207543920805e-01,9.266817088677550274e-01,8.354181837892502571e-01,7.544434794724022009e-01,8.670547228295735209e-01,3.709085394617799292e-01
5.199183373164588673e-01,8.863432556768556791e-01,8.522693963846539322e-01,4.941110386517424402e-01,2.411314841281590460e-01,3.688606089740940064e-01,9.316852461616149661e-01,8.482372469999885922e-01,7.676422662990526335e-01,8.756979360029152337e-01,3.792731521275010120e-01
5.213555419744384523e-01,8.863432556768556791e-01,8.520746976976258935e-01,4.741288990779912726e-01,2.314467814834698656e-01,3.721970106488218244e-01,9.432476925256707556e-01,8.603336171016551237e-01,7.810486525188448104e-01,8.641932046819656987e-01,3.483304708615602152e-01
5.227917619378228409e-01,8.863432556768556791e-01,8.508949177253553042e-01,4.983995285243122964e-01,2.447926872446179458e-01,3.596145771185588202e-01,9.437298805311085115e-01,8.609792833854981176e-01,7.561644971890605360e-01,8.414077447791620257e-01,3.641482171922365563e-01
5.109492777592443691e-01,8.863432556768556791e-01,8.522782685124279389e-01,4.803565019486167875e-01,2.343042382350776776e-01,3.552665794765352825e-01,9.491019021898405850e-01,8.696539452126947900e-01,7.527622306038026512e-01,8.339479482431136903e-01,3.189150414707350167e-01
4.921803957401826857e-01,8.863432556768556791e-01,8.535139051294502455e-01,5.036097614522108135e-01,2.444453439297836206e-01,3.480457020488557651e-01,9.297398700139793970e-01,8.546165806200363146e-01,7.581443802971297163e-01,8.463636268294500997e-01,3.627522382392428524e-01
4.729217018064916234e-01,8.863432556768556791e-01,8.520752525751893458e-01,5.074415443828983463e-01,2.479542103755167370e-01,3.382182798158075432e-01,8.732473928848558664e-01,8.268384273104736337e-01,7.914642454788675119e-01,8.506602698782994576e-01,3.329726373183302668e-01
4.624939703770802879e-01,8.863432556768556791e-01,8.521074337089449280e-01,4.951225535349346174e-01,2.418138678313988543e-01,3.303391577026383308e-01,9.081474032759289106e-01,8.524799588711224896e-01,8.185683972361470495e-01,8.742146248378561690e-01,3.892540521504792572e-01
5.960204605995684801e-01,8.863432556768556791e-01,8.497971332353053686e-01,8.341879361429890283e-01,4.124187112098199326e-01,2.671811993792710949e-01,8.984199542727281385e-01,7.804924170812819195e-01,6.193167068080797089e-01,7.781155494157916408e-01,3.489947295024634633e-01
5.901367166978548351e-01,8.863432556768556791e-01,8.495817910742138324e-01,8.657913804656361956e-01,4.283200816407901623e-01,2.847633639724522769e-01,9.162763920332259726e-01,8.943304705239396579e-01,8.364203689747700121e-01,9.988428640803099778e-01,3.572471585975176556e-01
5.842058698774303949e-01,8.863432556768556791e-01,8.485667543482745545e-01,8.031757922580178288e-01,3.984273218195306665e-01,2.852334556232870577e-01,9.094469398019155992e-01,8.631979470138572141e-01,7.488779060477386285e-01,8.909529411437648871e-01,3.450747469592356786e-01
5.782271598732733331e-01,8.863432556768556791e-01,8.511577417387869993e-01,8.713079280483491118e-01,4.292911835244261898e-01,2.786062323096809568e-01,8.913983373872309546e-01,7.943740783506423320e-01,6.207808622456583159e-01,7.692282606275089307e-01,3.709154384016989381e-01
5.864004415081733868e-01,8.863432556768556791e-01,8.517271417357390462e-01,8.115694107854585226e-01,3.990512468721734152e-01,2.951246033079705233e-01,9.075172351120697201e-01,7.812061926413211843e-01,6.134326673331182977e-01,7.628552385546990555e-01,3.837188409675670320e-01
5.944829027971634261e-01,8.863432556768556791e-01,8.520380734974208892e-01,7.770161829727032510e-01,3.815808416518086665e-01,3.063902978396618737e-01,8.917689516259031945e-01,8.377893973892137636e-01,8.165257899447453394e-01,9.594727090618191401e-01,3.739374660456193933e-01
6.024781364499347536e-01,8.863432556768556791e-01,8.502156269876512962e-01,7.823167900111303030e-01,3.862460523852157546e-01,3.059995275437731310e-01,8.928345914035091813e-01,8.120033572139582212e-01,7.107913548010795779e-01,8.525373621658534073e-01,3.611747855810657493e-01
5.939865510331876486e-01,8.863432556768556791e-01,8.491215009244315048e-01,8.106841193281942859e-01,4.015278377966963741e-01,3.089882131360498496e-01,8.859632871094317297e-01,7.689131271299520787e-01,6.045317499446948295e-01,7.567366850851604543e-01,3.766579602758848289e-01
5.767006716108764586e-01,8.863432556768556791e-01,8.517426960193952290e-01,7.742165808679671857e-01,3.805243478535167978e-01,3.263369383613546892e-01,9.635186721180574176e-01,9.709916838610533896e-01,8.541191873014458702e-01,9.166994254771152484e-01,3.798931408831167644e-01
5.590035215643696098e-01,8.863432556768556791e-01,8.520297491887518504e-01,6.893708933019510043e-01,3.381586885259845743e-01,3.325387625545884740e-01,9.414706538488120113e-01,8.952030701963907822e-01,7.566368457399935687e-01,8.011705381999306708e-01,3.567603426375158815e-01
5.721678486392183238e-01,8.863432556768556791e-01,8.534995473539785937e-01,5.170490442130782904e-01,2.511214540639533643e-01,3.714806832073002107e-01,9.238850697349128005e-01,8.097982769810933013e-01,7.562501124209976000e-01,9.296347528883106559e-01,3.339379247449564270e-01
5.587209451316390574e-01,8.863432556768556791e-01,8.526035825067903584e-01,5.320938198017644005e-01,2.595793071935223462e-01,3.694154805523469642e-01,9.461685170449410931e-01,8.417850000585402892e-01,7.518289821606675138e-01,8.887984752177326975e-01,3.314032916640320403e-01
5.450254495757826945e-01,8.863432556768556791e-01,8.500380204076034563e-01,5.632244713772958100e-01,2.778758267792475478e-01,3.625590436081621570e-01,9.277860730683776813e-01,8.280889950902012853e-01,7.515050511682415113e-01,9.018266555641236693e-01,3.331963570167782995e-01
5.310719971625963431e-01,8.863432556768556791e-01,8.528366815415480140e-01,5.479323857682250054e-01,2.671670359848932752e-01,3.647621889640764170e-01,8.819074288006649720e-01,7.824035808063343200e-01,7.566011453436461975e-01,8.678830701839415074e-01,3.415642687621978091e-01
5.325534059112380092e-01,8.863432556768556791e-01,8.536866964723228701e-01,5.522176981205138002e-01,2.683399951848676745e-01,3.606983439896113142e-01,9.204149642501587847e-01,8.234405182255165601e-01,7.553479820236214115e-01,8.633076016874579039e-01,3.194133633017405272e-01
5.340300873399166370e-01,8.863432556768556791e-01,8.537220152943674201e-01,6.026566626795808457e-01,2.932941772153689342e-01,3.531019602478630004e-01,9.606035969644624029e-01,8.548288890252344618e-01,7.538365792384258413e-01,8.915576645539736722e-01,3.516064149222404289e-01
5.355055986666967804e-01,8.863432556768556791e-01,8.522954575095158525e-01,6.244033194900886485e-01,3.056668468586146714e-01,3.506597272566139845e-01,9.670751787700303526e-01,8.533285881588983379e-01,7.477087410939585732e-01,8.998716981256857927e-01,3.222186643055585664e-01
5.282573434719393113e-01,8.863432556768556791e-01,8.516893636717359772e-01,5.577665862847066558e-01,2.733234331772221859e-01,3.472526137145645064e-01,9.448119441105831129e-01,8.385888875130849129e-01,7.164973922183845989e-01,8.445135941323572704e-01,3.412782208256407435e-01
5.163611448609333188e-01,8.863432556768556791e-01,8.536381262666703496e-01,5.976404458951962706e-01,2.909034791177529944e-01,3.377382710370664398e-01,9.606355868220478600e-01,8.555863873384466078e-01,7.351983648158035844e-01,8.422167311338345508e-01,3.338033063483561991e-01
5.042707988995582813e-01,8.863432556768556791e-01,8.539834652960811567e-01,6.620824570758432337e-01,3.224502087229377811e-01,3.239246916776231666e-01,9.907914410564022667e-01,8.780657484643044075e-01,7.650629637822066176e-01,9.025563040603448162e-01,3.367943866795951591e-01
5.214870412683472178e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.358625714437318388e-01,3.911356685355930618e-01,3.308371149496646124e-01,6.970395117513797922e-01,7.045061549341498086e-01,4.646955651790034003e-01,4.393024950754882418e-01,3.767335911155058614e-01
5.324966199037872716e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.716677003929964140e-01,4.088786669358853154e-01,3.252102813638565459e-01,8.378302988736529011e-01,7.974795865869878098e-01,4.804114905243124789e-01,4.570297392000189918e-01,3.523543027272793005e-01
5.417027542412617969e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.707648864603187544e-01,4.084307501313285127e-01,3.259813063456167281e-01,7.468582048220508973e-01,6.535476563713393805e-01,3.871531046064662362e-01,3.895259439475408092e-01,3.897410409201268466e-01
5.476364051689697199e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.949439708203754229e-01,4.204123710371184264e-01,3.233151586214279005e-01,7.375881680209602775e-01,6.575427354065757068e-01,4.114406852254341995e-01,3.977626179146132035e-01,3.844050434203631905e-01
5.535211838298401688e-01,8.863432556768556791e-01,7.366727312433793973e-01,5.993311032113399772e-01,4.225863057625384167e-01,3.169011221952026114e-01,7.719236598197519728e-01,6.659369772487397920e-01,3.853478326815907851e-01,4.243650562667460324e-01,4.101017065750823809e-01
5.593612970546764096e-01,8.863432556768556791e-01,7.366727312433793973e-01,6.383572670777104552e-01,4.419255434192569942e-01,3.084873186749185203e-01,7.310180777136738861e-01,6.358233051416033454e-01,3.638345939436389842e-01,3.915065814580119818e-01,4.234478459323527400e-01
5.831939809028161559e-01,8.863432556768556791e-01,9.988803888395336728e-01,6.577294116812713032e-01,1.582004175268386659e-01,3.390154881532417841e-01,7.614928588718286040e-01,6.789069702544917595e-01,5.309416343646489178e-01,4.786790272852585737e-01,4.212255760320220421e-01
6.062854145702611941e-01,8.863432556768556791e-01,1.000000000000000000e+00,6.406007894499128330e-01,1.484601282148796386e-01,4.086696462967028820e-01,6.414326076222782724e-01,7.311307361210562794e-01,6.106045634111652021e-01,6.634594386052233839e-01,3.907892733834441579e-01
