Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,3,4,5,6,8,10	-3.1264960591198987	1.610468619105264	0.0	-4.689154835978731	-5.333314694549534	1.5273839355855157	-0.6904101560362126	0.0	2.4861627927263665	0.0	-2.145624409298442	3.706910384886475	0.9729230769230769	0.12720797720797722	0.9219158200290275	0.8856846157694322	0.9248572170498	0.045711728584440066	0.06891422244673345	0.028850968553287514	0.05861920800694756	0.026531323881960972
0,1,3,4,5,6,9,10	-1.0174835070425616	1.1134160764858811	0.0	-5.06929545509469	-3.6329224953365307	1.7719198518879917	-2.114435855590925	0.0	0.0	4.22068942529639	-0.6606786892877523	1.7802578214815405	0.9766153846153847	0.07849002849002848	0.9485849056603775	0.9235898839347115	0.9490943614695002	0.025704741348837774	0.0305285644406687	0.022468292087794647	0.02842376780084876	0.022287679497398984
0,1,2,6,7,8,9,10	-2.849284902215243	0.9683456390107195	0.5925076260520866	0.0	0.0	0.0	-1.0159113637551322	-4.536185698838671	2.5378498811076318	1.9797756662965835	-0.5703143751827991	1.6881205165218987	0.7596923076923077	0.2655270655270655	0.7467343976777939	0.739382643924109	0.7470605189587667	0.08742144402684988	0.10603152700243543	0.08006347395859821	0.09007169179047281	0.0766332506448617
0,1,3,4,5,7,8,9	-0.9884889122097915	0.9197570366544552	0.0	-5.108437364562361	-3.3231712265596216	1.6771696304998454	0.0	-3.7429462747981717	0.9992126529510692	4.386558914274317	0.0	1.9101417712304556	0.9843076923076923	0.04843304843304843	0.9677068214804063	0.9517755392755394	0.9675282272238036	0.02626041636104844	0.023588298399102176	0.019029812362857317	0.022918681899824444	0.019514609173800292
0,1,3,4,5,7,8,10	-3.2770232622892825	1.6496907928706341	0.0	-3.9283316594193174	-5.362881992977205	1.0345382291906664	0.0	-1.9687367773681625	2.896770345469569	0.0	-2.0403049732910388	4.159181889114935	0.9652307692307692	0.07478632478632478	0.9448476052249637	0.9289733484905899	0.944874643874644	0.052889076734897005	0.055241459966199724	0.031110415665620336	0.05032891627086001	0.03147642805541737
0,1,3,4,5,7,9,10	-1.0275024055070914	0.9630115698470174	0.0	-4.828500628474454	-3.604971275603989	1.823052681702497	0.0	-3.2533483534254573	0.0	4.616703984191786	-0.04965752546270215	1.9506279523929184	0.9883076923076924	0.05213675213675213	0.9677068214804063	0.9483821733821735	0.9678382044641756	0.017864711836301273	0.02949234027260976	0.022461816243746525	0.02882363441619732	0.02233283738032075
0,1,3,4,6,7,9,10	-0.5350528648354387	0.012953434498712802	0.0	-4.838871908810907	-4.298940206538605	0.0	-0.36478975267781455	-3.157208774602858	0.0	4.700792501551396	-0.3497234088967017	3.568941065456684	0.9804615384615385	0.04843304843304843	0.9657837445573293	0.9514818884818885	0.9654985818226663	0.031589452213108396	0.028822842397335777	0.025209247727630956	0.028298091085764015	0.025736941210867264
0,1,3,4,7,8,9,10	-0.7306294774028927	0.19398413057104819	0.0	-4.96920538202796	-4.201257692116664	0.0	0.0	-3.8215839151480138	1.852949873279756	3.9264937689375103	-1.2726655671916864	3.5610626881360625	0.9804615384615385	0.03732193732193732	0.9714804063860667	0.9620854700854702	0.9711001451378811	0.0264959525769235	0.023431208199375598	0.022993706701610796	0.024407787681643308	0.02373719709488761
0,1,3,4,6,7,8,9	-0.6148282879491495	-0.006469703983246556	0.0	-5.063472388262112	-3.65658275691965	0.0	0.2853137292551744	-4.32930938205732	1.1114397100989457	4.313381616987241	0.0	3.273109356925225	0.9804615384615385	0.04472934472934472	0.9676705370101596	0.9550608465608466	0.9672377933595628	0.031589452213108396	0.02213438700803992	0.019077110185058536	0.021688204533695528	0.019884761665922734
0,1,3,6,7,8,9,10	0.6225544923236926	-0.6324707707465964	0.0	-6.125718176998133	0.0	0.0	0.408661241954506	-4.630732274498503	1.8149736772494809	5.226155397047796	-0.4704057788891616	1.8562511637726788	0.9687692307692307	0.05968660968660968	0.9542815674891146	0.9403356770942978	0.9540334751366938	0.029328177778960605	0.02931463342030914	0.02292477984526723	0.02866600006178464	0.023444507233366333
