Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	weight12	weight13	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,3,6,10,13	0.4756619939491592	0.0	0.0	2.9929157620475157	0.0	0.0	0.7742611985459503	0.0	0.0	0.0	2.781231495888597	0.0	0.0	-0.37316096513979125	-4.364557948951498	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,11,13	-1.8169697484151068	0.0	0.0	3.496210239367265	1.868876917061248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7567220157314434	-2.971688841101258	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,6,8,10	0.779439993094716	0.0	0.0	2.7770004784342395	0.0	0.0	1.2433923594574412	0.0	-1.1678632072330994	0.0	2.2687703365327168	0.0	0.0	0.0	-3.7740471759626324	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,5,12	-0.1602531665245692	0.0	0.0	3.2585702676276918	1.858622225996235	-1.9231859828565063	0.0	0.0	0.0	0.0	0.0	0.0	-0.1493305898391321	0.0	-1.775880037205654	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,6,9	1.4696128111373414	0.0	0.0	0.0	2.760595683023873	-1.986782092042716	2.5820511233404417	0.0	0.0	-0.361528408750614	0.0	0.0	0.0	0.0	-1.670236592019726	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
0,2,8,11,13	-0.4848144877920899	0.0	-2.0224241611491154	0.0	0.0	0.0	0.0	0.0	0.21617154482719075	0.0	0.0	0.0	0.0	2.612621949643441	-0.38331624260741237	1.0	0.5416666666666667	0.6857142857142857	0.585	0.7309523809523809	0.0	0.23935677693908453	0.13119026013291343	0.1205197079319395	0.09511897312113415
0,3,5,8,11	1.0757987141615826	0.0	0.0	4.09162460929616	0.0	-2.00814148371348	0.0	0.0	0.07240375168147166	0.0	0.0	0.0	0.0	0.0	-2.362094174267614	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,7,11,13	0.7834170586845883	0.0	0.0	3.8517931554344784	0.0	0.0	0.0	1.792686668062797	0.0	0.0	0.0	0.0	0.0	-0.34816017401110777	-3.650639634180142	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
0,3,6,11,12	-0.34479457075250053	0.0	0.0	2.8115607107730596	0.0	0.0	1.5231557984811073	0.0	0.0	0.0	0.0	0.0	1.3299530775578319	0.0	-2.8277331667415737	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,7,8,13	0.8209583095473405	0.0	-3.5628508917247146	0.0	0.0	0.0	0.0	3.5794974259390693	-0.9239129813475776	0.0	0.0	0.0	0.0	0.6392221337020816	-0.3498699824818127	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,5,13	-0.2561298260684585	0.0	0.0	2.6474929837706087	2.096818502656627	-2.199121226343281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9018491477008383	-1.9718065261739368	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,6,8,11	0.5711330371427945	0.0	0.0	3.7381593047627986	0.0	0.0	1.8030788379991498	0.0	-1.8118128489273488	0.0	0.0	0.0	0.0	0.0	-2.6609834518176516	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,12,13	-1.9317225307628072	0.0	0.0	3.4965370054169114	1.7856084642839807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2516148651887372	0.8175985098853781	-3.0127534041194832	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,5,8,12	0.3855510939396438	0.0	0.0	3.5810002404686117	0.0	-2.3151781385756234	0.0	0.0	0.5531507353572551	0.0	0.0	0.0	1.1212720333386546	0.0	-2.110346686696043	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,9,10,12	-0.3745432563341625	0.0	0.0	2.776036707248187	0.0	0.0	0.0	0.0	0.0	0.5577917595559526	2.9800763592803223	0.0	0.7589575702296762	0.0	-4.500111157523839	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,6,11,13	0.5552418053130781	0.0	0.0	3.5560470278916	0.0	0.0	1.3577517812351005	0.0	0.0	0.0	0.0	0.0	0.0	-0.3557481957356113	-2.9709746468960043	1.0	0.075	0.9523809523809523	0.9083333333333332	0.9457142857142857	0.0	0.11456439237389598	0.07299861769883757	0.14166666666666666	0.084225159845621
0,3,6,8,12	-0.6102577574686804	0.0	0.0	2.9894389414788045	0.0	0.0	2.012911238552022	0.0	-1.6115536952299254	0.0	0.0	0.0	1.5934533472708619	0.0	-2.302707376818451	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,6,7	-0.5346955315707816	0.0	0.0	2.506383341566268	1.7602129920070109	0.0	0.3130231147266031	1.2721300652123042	0.0	0.0	0.0	0.0	0.0	0.0	-2.8145890356222756	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,7,12,13	-0.13768354987090065	0.0	0.0	3.155106774628904	0.0	0.0	0.0	2.1711124771572807	0.0	0.0	0.0	0.0	1.6026046033214232	-0.04804994779332702	-3.6356393583820674	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,7,12	-0.9848682773513737	0.0	0.0	2.5161350085845298	1.3315162849424564	0.0	0.0	1.922297062007614	0.0	0.0	0.0	0.0	1.162972367878817	0.0	-3.0674976815874904	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,6,10	1.2669781009291818	0.0	0.0	0.0	2.278118872359453	-1.3485287086407263	1.6177593500527352	0.0	0.0	0.0	2.640762828325301	0.0	0.0	0.0	-3.373832079015119	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,9,10	1.2527483423716312	0.0	0.0	0.0	1.5489837158207174	-1.5648594838987717	0.0	0.0	0.0	1.0181385126385838	3.4187778196510417	0.0	0.0	0.0	-3.356509471870914	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,6,12,13	-0.34645712214468877	0.0	0.0	2.813534105330921	0.0	0.0	1.5314075111753045	0.0	0.0	0.0	0.0	0.0	1.3299523643069926	-0.0350239163610244	-2.80508368908588	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,5,8,13	1.1274489375847307	0.0	0.0	4.037400027806706	0.0	-1.9824907990785736	0.0	0.0	-0.07617015385752099	0.0	0.0	0.0	0.0	0.5492520924518252	-2.719800396492837	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,6,8,9	0.962264902112644	0.0	0.0	0.0	2.151378824805998	0.0	3.1093748616006613	0.0	-0.9455763908037605	-0.4537100021840962	0.0	0.0	0.0	0.0	-1.738443514591264	0.9333333333333333	0.175	0.8547619047619047	0.8266666666666665	0.8383333333333333	0.2	0.22500000000000003	0.15225068836903016	0.21694853460363975	0.17702008674472824
0,3,4,7,13	-0.6204101190671695	0.0	0.0	2.690690671365813	1.8065568674583035	0.0	0.0	1.6643379872718733	0.0	0.0	0.0	0.0	0.0	-0.3941906969464134	-2.699607617213684	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,9,11	1.6061109173419588	0.0	0.0	0.0	2.608518739893638	-2.7338708646426815	0.0	0.0	0.0	2.135722907993215	0.0	0.0	0.0	0.0	-1.7988513720169053	0.9666666666666666	0.05	0.9523809523809523	0.95	0.9466666666666667	0.1	0.15000000000000002	0.10432810619146024	0.15	0.11075498483890765
0,3,9,10,13	0.12506573976897747	0.0	0.0	3.128416573414566	0.0	0.0	0.0	0.0	0.0	0.44327716594062083	2.9975387938360223	0.0	0.0	0.08487506662019494	-4.781920918824982	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,8,12,13	-0.6909914381868749	0.0	-1.8118112245720144	0.0	0.0	0.0	0.0	0.0	0.25080164163870916	0.0	0.0	0.0	0.4174454720615512	2.735207539485658	-0.6713942660361132	1.0	0.5416666666666667	0.6857142857142857	0.585	0.7309523809523809	0.0	0.23935677693908453	0.13119026013291343	0.1205197079319395	0.09511897312113415
0,3,4,8,9	-1.8049087723798958	0.0	0.0	3.494646351022255	1.758513605272658	0.0	0.0	0.0	-1.190326171137796	1.0555370244839701	0.0	0.0	0.0	0.0	-2.2321122835230827	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,5,9,10	1.1328633804676842	0.0	0.0	2.9390316203308795	0.0	-1.4234151339474432	0.0	0.0	0.0	0.5908931788995494	2.3301358732240827	0.0	0.0	0.0	-3.776654775384805	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,5,6,7	1.185207805642352	0.0	0.0	3.417571237290994	0.0	-1.7586569005855892	0.5189041618245682	0.7224354363961987	0.0	0.0	0.0	0.0	0.0	0.0	-2.645438336830523	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
0,3,8,9,10	0.3198334466711329	0.0	0.0	2.906661192476177	0.0	0.0	0.0	0.0	-1.030655035812368	1.0650131609700515	2.665285624219985	0.0	0.0	0.0	-4.179707180939267	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,6,11	1.4726913982618064	0.0	0.0	0.0	2.7272169735100626	-2.0610872166475627	2.3724355718867223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7551035151571601	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
0,4,6,8,10	0.8769606646791767	0.0	0.0	0.0	1.8586999101639932	0.0	2.045848299936776	0.0	-1.0408807253085894	0.0	2.943597410276852	0.0	0.0	0.0	-3.5471033205294433	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,5,9,11	1.1535535533107792	0.0	0.0	3.8817765010969176	0.0	-2.278825444140653	0.0	0.0	0.0	0.6347467210222961	0.0	0.0	0.0	0.0	-2.4177058039544166	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,8,9,11	-0.490914017287683	0.0	0.0	4.587322074758989	0.0	0.0	0.0	0.0	-1.1546539853387037	1.2747770088514323	0.0	0.0	0.0	0.0	-3.109636185702977	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,5,6,8	1.2807664043761366	0.0	0.0	3.4458269289919152	0.0	-1.3918297160119315	1.4112202933963904	0.0	-1.047786411236821	0.0	0.0	0.0	0.0	0.0	-2.289961432421749	0.9666666666666666	0.0	0.9833333333333334	1.0	0.9800000000000001	0.1	0.0	0.04999999999999999	0.0	0.05999999999999999
0,4,5,9,12	1.7049784296221222	0.0	0.0	0.0	2.631048103602834	-2.5584952335094213	0.0	0.0	0.0	1.9502276018293467	0.0	0.0	-0.4201290671876305	0.0	-1.6399852726064588	0.9666666666666666	0.075	0.9357142857142857	0.9166666666666666	0.9266666666666665	0.1	0.16007810593582122	0.1086142355043528	0.17078251276599332	0.11718930554164629
0,2,9,10,11	-0.04913189341444803	0.0	-1.8813604902290035	0.0	0.0	0.0	0.0	0.0	0.0	0.9469165312316443	4.194450767337175	0.0	0.0	0.0	-2.5162968601449376	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,6,8,11	0.955892283171108	0.0	0.0	0.0	2.145688252941884	0.0	2.911905946468017	0.0	-1.046408031161905	0.0	0.0	0.0	0.0	0.0	-1.8788366431628263	0.9333333333333333	0.225	0.8261904761904763	0.7766666666666666	0.8097619047619048	0.2	0.2076655965729519	0.1347080491411013	0.19933221850301402	0.1592586638003247
0,3,7,8,9	0.6868689526163309	0.0	0.0	4.07940072093752	0.0	0.0	0.0	1.8055878963311813	-1.498173944768753	0.5141049024124074	0.0	0.0	0.0	0.0	-3.5539080446152647	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,6,12	1.2799453445639026	0.0	0.0	0.0	2.351618140647191	-2.2451236339487943	2.896808929139165	0.0	0.0	0.0	0.0	0.0	1.3824996089094275	0.0	-2.223526640154776	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,8,10	-1.0042882691032236	0.0	0.0	2.4641473141510697	1.7582472856764333	0.0	0.0	0.0	-0.16032555803865559	0.0	2.683249005268963	0.0	0.0	0.0	-3.6579310720388847	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,6,8	-0.9235556500826043	0.0	0.0	2.6741530728037426	1.7426142851566346	0.0	1.6092510259265396	0.0	-1.7721290807265135	0.0	0.0	0.0	0.0	0.0	-1.7935997269480097	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,8,9,12	-1.086098013428931	0.0	0.0	4.326406051444495	0.0	0.0	0.0	0.0	-1.0022816783693926	1.284784351118762	0.0	0.0	0.6296787095578097	0.0	-2.9482151937802334	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,9,13	0.3037675316155914	0.0	0.0	0.0	2.8225895803490224	-2.2690105979116297	0.0	0.0	0.0	0.6922913337747095	0.0	0.0	0.0	2.1730317418138103	-1.9201902061588179	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,6,8,12	0.7293368054307369	0.0	0.0	0.0	1.9239566336062726	0.0	3.2227341214852365	0.0	-0.981956375264564	0.0	0.0	0.0	0.8525300125402033	0.0	-2.217364319601556	1.0	0.15	0.9047619047619048	0.86	0.9083333333333332	0.0	0.22912878474779197	0.14599723539767515	0.21540659228538017	0.1416666666666667
0,4,5,6,13	0.6123009453580002	0.0	0.0	0.0	2.838775520171173	-2.0221058868715858	1.33668682670827	0.0	0.0	0.0	0.0	0.0	0.0	1.309016470874143	-1.7929032080800895	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
0,3,5,6,9	1.132628462499372	0.0	0.0	3.564185495033205	0.0	-1.9282154110767817	0.9588615560964329	0.0	0.0	-0.1204511646215399	0.0	0.0	0.0	0.0	-2.3728323534755758	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
0,3,9,11,12	-0.9513373258263854	0.0	0.0	3.9828188895945003	0.0	0.0	0.0	0.0	0.0	0.9641075439121869	0.0	0.0	0.7242420824384246	0.0	-3.131681822990715	1.0	0.1	0.9357142857142857	0.8916666666666666	0.9323809523809524	0.0	0.16583123951777	0.1086142355043528	0.175	0.11215877957937442
0,3,5,9,12	0.4231417019673124	0.0	0.0	3.4154091412546874	0.0	-2.2907674395599598	0.0	0.0	0.0	0.8348977800028585	0.0	0.0	1.2275595409361357	0.0	-2.2100203326820127	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,10,11	1.2835519511797926	0.0	0.0	0.0	1.262299939817113	-1.095005855575818	0.0	0.0	0.0	0.0	3.7046929120035976	0.0	0.0	0.0	-3.1282907546760645	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,7,8	1.3883309987792694	0.0	0.0	0.0	2.7145112640164992	-1.6582518714294872	0.0	2.8063563421807296	-0.7719540733177193	0.0	0.0	0.0	0.0	0.0	-1.6031280651775717	0.9666666666666666	0.0	0.9833333333333334	1.0	0.9800000000000001	0.1	0.0	0.04999999999999999	0.0	0.05999999999999999
0,2,9,10,12	-0.08033190257407567	0.0	-1.866008780033021	0.0	0.0	0.0	0.0	0.0	0.0	1.0747418544226428	4.20297594961297	0.0	0.22288101560741844	0.0	-2.6744794017251348	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,6,8,13	0.05744560272632909	0.0	0.0	0.0	2.3480725220855034	0.0	1.982759124131558	0.0	-1.539098143555027	0.0	0.0	0.0	0.0	1.4134199417034823	-1.7858352500422465	1.0	0.175	0.8880952380952382	0.8266666666666665	0.8883333333333333	0.0	0.22500000000000003	0.1436683318242437	0.21694853460363975	0.14143117682384526
0,3,9,11,13	-0.09256050613734638	0.0	0.0	4.146999375124931	0.0	0.0	0.0	0.0	0.0	0.8281441820357637	0.0	0.0	0.0	0.5623127255390876	-3.7490121200246995	1.0	0.175	0.8928571428571429	0.8266666666666665	0.893095238095238	0.0	0.19525624189766638	0.1210545125608206	0.18592113023179122	0.11838123012647954
0,3,4,8,11	-2.018510346435307	0.0	0.0	3.7004210959200776	1.9424081839669523	0.0	0.0	0.0	-0.39940704258259874	0.0	0.0	0.0	0.0	0.0	-2.2674448758419663	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,8,9,13	-0.34750533769467984	0.0	0.0	4.494006113599584	0.0	0.0	0.0	0.0	-1.2302594601153707	1.2473055710252856	0.0	0.0	0.0	0.648914633691108	-3.5784645881898505	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,7,8,10	1.0583838547662006	0.0	0.0	3.025364237019808	0.0	0.0	0.0	1.39984867467659	-0.7833934672867093	0.0	2.267704462843237	0.0	0.0	0.0	-4.434697446147408	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,6,9,10	0.5732385690978479	0.0	0.0	0.0	1.96305455257494	0.0	2.000446083579348	0.0	0.0	-0.717956166130544	3.189494222236869	0.0	0.0	0.0	-3.731843359765814	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,7,9	1.2619512542765816	0.0	0.0	0.0	2.8398319448162628	-1.8803373904883756	0.0	2.586386408116813	0.0	-0.32522122666797876	0.0	0.0	0.0	0.0	-1.6444177227142862	0.9666666666666666	0.0	0.9833333333333334	1.0	0.9800000000000001	0.1	0.0	0.04999999999999999	0.0	0.05999999999999999
0,3,9,12,13	-0.8528621124287555	0.0	0.0	3.841777955262619	0.0	0.0	0.0	0.0	0.0	0.8182249992137978	0.0	0.0	0.8363349245821821	0.8472265416909075	-3.6802857308083317	1.0	0.1	0.9357142857142857	0.8916666666666666	0.9323809523809524	0.0	0.16583123951777	0.1086142355043528	0.175	0.11215877957937442
0,2,9,10,13	-0.06308545491380635	0.0	-2.036909522590169	0.0	0.0	0.0	0.0	0.0	0.0	0.8034823828071559	4.013004397642428	0.0	0.0	0.7293820459201571	-2.8256075186217053	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,7,8,10	0.764136404155028	0.0	0.0	0.0	2.076948239512597	0.0	0.0	2.2708862835157766	-0.8285389368342765	0.0	2.617330189637374	0.0	0.0	0.0	-3.533884052349628	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,7,8,11	0.7946035620956663	0.0	0.0	4.153957145077188	0.0	0.0	0.0	2.0594934234634543	-1.1689097669109283	0.0	0.0	0.0	0.0	0.0	-3.6681994138339453	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,8,10,11	0.11528372217779755	0.0	0.0	3.1228687303984013	0.0	0.0	0.0	0.0	-0.11360773724269557	0.0	2.8891565278351385	0.0	0.0	0.0	-4.260860269583679	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,7,10	1.1872308073567435	0.0	0.0	0.0	2.278746308300456	-1.1810562885867522	0.0	1.7892991641848142	0.0	0.0	2.4297725016255853	0.0	0.0	0.0	-3.291461374782436	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,8,12	-1.973639533057171	0.0	0.0	3.7216379256000733	1.9900203946569863	0.0	0.0	0.0	-0.43236997277864064	0.0	0.0	0.0	-0.12266074765134334	0.0	-2.267665361264195	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,5,6,10	1.1772987269846165	0.0	0.0	2.9304758765328467	0.0	-1.182842057940089	0.5601226581689016	0.0	0.0	0.0	2.170832564260611	0.0	0.0	0.0	-3.703084216523051	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,10,11,12	-0.33589110081161183	0.0	0.0	2.839521280228407	0.0	0.0	0.0	0.0	0.0	0.0	2.846526641483181	0.0	0.687618614528096	0.0	-4.071191350275937	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,10,12	1.3494959820764607	0.0	0.0	0.0	1.949846128209316	-1.238792559394153	0.0	0.0	0.0	0.0	3.517003620399663	0.0	-0.7568405322430727	0.0	-2.9790887264839236	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,9,11,12	0.19261137645891696	0.0	-1.9238601010540783	0.0	0.0	0.0	0.0	0.0	0.0	2.5629591986846414	0.0	0.0	-0.08356376809452523	0.0	-0.3347544075883666	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,4,6,9,11	0.8719375503628359	0.0	0.0	0.0	2.096880732688656	0.0	2.7754644079424655	0.0	0.0	-0.5945980204836716	0.0	0.0	0.0	0.0	-1.8895589610896721	0.9666666666666666	0.25	0.8285714285714285	0.7516666666666667	0.8254761904761905	0.1	0.19364916731037085	0.11258657540511323	0.18490988796347985	0.11016401913107163
0,3,8,10,12	-0.37903068788150485	0.0	0.0	2.849797091901083	0.0	0.0	0.0	0.0	0.053056611870794135	0.0	2.8715490178231473	0.0	0.7202793336571516	0.0	-4.113260046900551	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,4,8,13	-1.8332635630700878	0.0	0.0	3.6169626255290206	1.9866083316772625	0.0	0.0	0.0	-0.7214814209662908	0.0	0.0	0.0	0.0	1.0633034849745664	-2.9610624048078824	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,3,5,9,13	1.1621702784904808	0.0	0.0	3.8908726940561413	0.0	-2.2812354782194326	0.0	0.0	0.0	0.627035050420375	0.0	0.0	0.0	0.011954002293217756	-2.4314865479582037	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,7,8,11	0.6866139004319309	0.0	0.0	0.0	2.5489488462147807	0.0	0.0	3.0650650599058458	-1.2954879409988989	0.0	0.0	0.0	0.0	0.0	-1.8553390089466302	0.9333333333333332	0.0	0.9690476190476192	1.0	0.96	0.13333333333333336	0.0	0.06213327786047566	0.0	0.07999999999999999
0,3,5,6,11	1.140968897761756	0.0	0.0	3.5568672433977504	0.0	-1.977538677225254	0.8748878764495922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3821269659726623	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
0,4,10,12,13	-0.8586832651725256	0.0	0.0	0.0	1.945876481043325	0.0	0.0	0.0	0.0	0.0	3.714682930391546	0.0	0.5538182188812802	1.8309557318595275	-4.542851276740739	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,8,9,12	0.3509977126606182	0.0	0.0	0.0	2.2717346419534983	0.0	0.0	0.0	0.27790546508588004	1.4046526796199839	0.0	0.0	-0.8703479444210199	0.0	-1.5554066579358934	0.9333333333333332	0.25	0.8166666666666667	0.7266666666666667	0.7997619047619048	0.19999999999999998	0.19364916731037085	0.14832779168735735	0.1997498435543818	0.18016259348350575
0,4,6,9,12	0.6521438786323206	0.0	0.0	0.0	1.8325728479976882	0.0	3.1555907339559512	0.0	0.0	-0.5978395177545255	0.0	0.0	0.8864356783376074	0.0	-2.2229695979037225	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,5,6,9,13	1.4611099162972114	0.0	0.0	0.0	0.0	-1.701999604766156	1.861254871400049	0.0	0.0	0.12945988124602692	0.0	0.0	0.0	0.7054007221557406	-1.3331131430013676	0.7166666666666666	0.05	0.8571428571428571	0.96	0.7849999999999999	0.24776781245530843	0.15000000000000002	0.10962728031639368	0.12	0.16235249715767644
0,4,5,10,13	0.32539272900429467	0.0	0.0	0.0	2.3859189845840474	-1.8085327470418104	0.0	0.0	0.0	0.0	2.4144634374663	0.0	0.0	1.8068194729627962	-3.0947125132445334	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,5,7,11	1.2523793827854242	0.0	0.0	0.0	2.82252200384666	-1.9742781485639007	0.0	2.44613999237552	0.0	0.0	0.0	0.0	0.0	0.0	-1.744324805503696	0.9666666666666666	0.0	0.9833333333333334	1.0	0.9800000000000001	0.1	0.0	0.04999999999999999	0.0	0.05999999999999999
0,3,7,8,12	0.022539104017001876	0.0	0.0	3.228833777664847	0.0	0.0	0.0	2.5170407373669583	-0.9406500248101033	0.0	0.0	0.0	1.5964472249065846	0.0	-3.4638728491791584	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,4,6,9,13	-0.029705492743353535	0.0	0.0	0.0	2.3565544744007227	0.0	1.9342335268471131	0.0	0.0	-0.6704218968100178	0.0	0.0	0.0	1.11293794404533	-1.8810085264822898	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,4,8,9,13	-0.9649593950938951	0.0	0.0	0.0	2.6010134692116207	0.0	0.0	0.0	-0.8356681448558743	1.263911817710899	0.0	0.0	0.0	2.2710995977376642	-2.3161668854829425	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,4,11,12,13	-1.3218321509662045	0.0	0.0	0.0	2.9087745332767936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142480407912131	2.113020104143538	-2.132548943855767	0.9333333333333332	0.125	0.8904761904761905	0.875	0.869047619047619	0.19999999999999998	0.20155644370746376	0.14293648590289176	0.20155644370746376	0.17920522445413062
0,4,5,11,12	1.8699253123018156	0.0	0.0	0.0	2.9558167224260097	-1.9136346452114616	0.0	0.0	0.0	0.0	0.0	0.0	-1.1385940546494546	0.0	-1.0060012414551833	0.5999999999999999	0.0	0.8238095238095238	0.9	0.6799999999999999	0.3590109871423003	0.0	0.15800628593368626	0.30000000000000004	0.31874754901018454
0,3,10,11,13	0.12341886346844748	0.0	0.0	3.1755752422105723	0.0	0.0	0.0	0.0	0.0	0.0	2.9748622378069203	0.0	0.0	0.4630203011189792	-4.804855080251353	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,5,6,10,11	1.9336807263778666	0.0	0.0	0.0	0.0	-1.3659843997302918	1.432431376973485	0.0	0.0	0.0	2.7769686751931237	0.0	0.0	0.0	-2.825729984875273	0.7166666666666666	0.0	0.8857142857142858	1.0	0.8099999999999999	0.24776781245530843	0.0	0.10583862271853747	0.0	0.17387735140993302
